Road;Scenario;Seed;Average_driving_time;Total_waiting_time;Average_waiting_time
N1;8;1234567;0;290757;0
N1;8;1234567;0;291090;0
N1;8;1234567;0;291420;0
N1;8;1234567;0;291752;0
N1;8;1234567;0;292088;0
N1;8;1234567;0;292425;0
N1;8;1234567;0;292762;0
N1;8;1234567;0;293099;0
N1;8;1234567;0;293438;0
N1;8;1234567;0;293777;0
N1;8;1234567;0;294116;0
N1;8;1234567;0;294456;0
N1;8;1234567;0;294795;0
N1;8;1234567;0;295131;0
N1;8;1234567;0;295463;0
N1;8;1234567;0;295795;0
N1;8;1234567;0;296131;0
N1;8;1234567;0;296465;0
N1;8;1234567;0;296797;0
N1;8;1234567;0;297130;0
N1;8;1234567;0;297461;0
N1;8;1234567;0;297795;0
N1;8;1234567;0;298126;0
N1;8;1234567;0;298458;0
N1;8;1234567;0;298789;0
N1;8;1234567;0;299121;0
N1;8;1234567;0;299457;0
N1;8;1234567;0;299791;0
N1;8;1234567;0;300122;0
N1;8;1234567;0;300457;0
N1;8;1234567;0;300790;0
N1;8;1234567;0;301127;0
N1;8;1234567;0;301465;0
N1;8;1234567;0;301804;0
N1;8;1234567;0;302141;0
N1;8;1234567;0;302483;0
N1;8;1234567;0;302826;0
N1;8;1234567;0;303168;0
N1;8;1234567;0;303509;0
N1;8;1234567;0;303849;0
N1;8;1234567;0;304188;0
N1;8;1234567;0;304528;0
N1;8;1234567;0;304870;0
N1;8;1234567;0;305212;0
N1;8;1234567;0;305557;0
N1;8;1234567;0;305901;0
N1;8;1234567;0;306245;0
N1;8;1234567;0;306589;0
N1;8;1234567;0;306934;0
N1;8;1234567;0;307282;0
N1;8;1234567;0;307627;0
N1;8;1234567;0;307975;0
N1;8;1234567;0;308320;0
N1;8;1234567;0;308662;0
N1;8;1234567;0;308997;0
N1;8;1234567;0;309328;0
N1;8;1234567;0;309666;0
N1;8;1234567;0;310005;0
N1;8;1234567;0;310346;0
N1;8;1234567;0;310689;0
N1;8;1234567;0;311036;0
N1;8;1234567;0;311383;0
N1;8;1234567;0;311728;0
N1;8;1234567;0;312073;0
N1;8;1234567;0;312418;0
N1;8;1234567;0;312762;0
N1;8;1234567;0;313107;0
N1;8;1234567;0;313454;0
N1;8;1234567;0;313798;0
N1;8;1234567;0;314142;0
N1;8;1234567;0;314490;0
N1;8;1234567;0;314841;0
N1;8;1234567;0;315189;0
N1;8;1234567;0;315542;0
N1;8;1234567;0;315896;0
N1;8;1234567;0;316250;0
N1;8;1234567;0;316603;0
N1;8;1234567;0;316953;0
N1;8;1234567;0;317306;0
N1;8;1234567;0;317660;0
N1;8;1234567;0;318011;0
N1;8;1234567;0;318363;0
N1;8;1234567;0;318708;0
N1;8;1234567;0;319051;0
N1;8;1234567;0;319395;0
N1;8;1234567;0;319742;0
N1;8;1234567;0;320090;0
N1;8;1234567;0;320439;0
N1;8;1234567;0;320786;0
N1;8;1234567;0;321133;0
N1;8;1234567;0;321481;0
N1;8;1234567;0;321831;0
N1;8;1234567;0;322181;0
N1;8;1234567;0;322533;0
N1;8;1234567;0;322892;0
N1;8;1234567;0;323249;0
N1;8;1234567;0;323605;0
N1;8;1234567;0;323962;0
N1;8;1234567;0;324320;0
N1;8;1234567;0;324674;0
N1;8;1234567;0;325025;0
N1;8;1234567;0;325370;0
N1;8;1234567;0;325716;0
N1;8;1234567;0;326065;0
N1;8;1234567;0;326421;0
N1;8;1234567;0;326781;0
N1;8;1234567;0;327142;0
N1;8;1234567;0;327501;0
N1;8;1234567;0;327857;0
N1;8;1234567;0;328215;0
N1;8;1234567;0;328571;0
N1;8;1234567;0;328927;0
N1;8;1234567;0;329287;0
N1;8;1234567;0;329642;0
N1;8;1234567;0;329999;0
N1;8;1234567;0;330357;0
N1;8;1234567;0;330714;0
N1;8;1234567;0;331074;0
N1;8;1234567;0;331435;0
N1;8;1234567;0;331797;0
N1;8;1234567;0;332157;0
N1;8;1234567;0;332514;0
N1;8;1234567;0;332872;0
N1;8;1234567;0;333224;0
N1;8;1234567;0;333579;0
N1;8;1234567;0;333938;0
N1;8;1234567;0;334295;0
N1;8;1234567;0;334649;0
N1;8;1234567;0;335008;0
N1;8;1234567;0;335369;0
N1;8;1234567;0;335732;0
N1;8;1234567;0;336095;0
N1;8;1234567;0;336457;0
N1;8;1234567;0;336818;0
N1;8;1234567;0;337183;0
N1;8;1234567;0;337544;0
N1;8;1234567;0;337904;0
N1;8;1234567;0;338261;0
N1;8;1234567;0;338618;0
N1;8;1234567;0;338978;0
N1;8;1234567;0;339342;0
N1;8;1234567;0;339708;0
N1;8;1234567;0;340071;0
N1;8;1234567;0;340432;0
N1;8;1234567;0;340792;0
N1;8;1234567;0;341153;0
N1;8;1234567;0;341521;0
N1;8;1234567;0;341888;0
N1;8;1234567;0;342253;0
N1;8;1234567;0;342612;0
N1;8;1234567;0;342965;0
N1;8;1234567;0;343315;0
N1;8;1234567;0;343664;0
N1;8;1234567;0;344016;0
N1;8;1234567;0;344371;0
N1;8;1234567;0;344727;0
N1;8;1234567;0;345088;0
N1;8;1234567;0;345447;0
N1;8;1234567;0;345806;0
N1;8;1234567;0;346169;0
N1;8;1234567;0;346536;0
N1;8;1234567;0;346904;0
N1;8;1234567;0;347269;0
N1;8;1234567;0;347633;0
N1;8;1234567;0;347994;0
N1;8;1234567;0;348354;0
N1;8;1234567;0;348715;0
N1;8;1234567;0;349074;0
N1;8;1234567;0;349433;0
N1;8;1234567;0;349792;0
N1;8;1234567;0;350154;0
N1;8;1234567;0;350521;0
N1;8;1234567;0;350887;0
N1;8;1234567;0;351255;0
N1;8;1234567;0;351625;0
N1;8;1234567;0;351994;0
N1;8;1234567;0;352362;0
N1;8;1234567;0;352729;0
N1;8;1234567;0;353095;0
N1;8;1234567;0;353458;0
N1;8;1234567;0;353822;0
N1;8;1234567;0;354188;0
N1;8;1234567;0;354555;0
N1;8;1234567;0;354921;0
N1;8;1234567;0;355284;0
N1;8;1234567;0;355646;0
N1;8;1234567;0;356011;0
N1;8;1234567;0;356381;0
N1;8;1234567;0;356753;0
N1;8;1234567;0;357124;0
N1;8;1234567;0;357494;0
N1;8;1234567;0;357864;0
N1;8;1234567;0;358235;0
N1;8;1234567;0;358607;0
N1;8;1234567;0;358981;0
N1;8;1234567;0;359358;0
N1;8;1234567;0;359734;0
N1;8;1234567;0;360107;0
N1;8;1234567;0;360481;0
N1;8;1234567;0;360855;0
N1;8;1234567;0;361224;0
N1;8;1234567;0;361599;0
N1;8;1234567;0;361976;0
N1;8;1234567;0;362351;0
N1;8;1234567;0;362726;0
N1;8;1234567;0;363104;0
N1;8;1234567;0;363482;0
N1;8;1234567;0;363858;0
N1;8;1234567;0;364232;0
N1;8;1234567;0;364604;0
N1;8;1234567;0;364974;0
N1;8;1234567;0;365349;0
N1;8;1234567;0;365724;0
N1;8;1234567;0;366098;0
N1;8;1234567;0;366470;0
N1;8;1234567;0;366842;0
N1;8;1234567;0;367215;0
N1;8;1234567;0;367588;0
N1;8;1234567;0;367964;0
N1;8;1234567;0;368344;0
N1;8;1234567;0;368723;0
N1;8;1234567;0;369100;0
N1;8;1234567;0;369476;0
N1;8;1234567;0;369852;0
N1;8;1234567;0;370228;0
N1;8;1234567;0;370607;0
N1;8;1234567;0;370990;0
N1;8;1234567;0;371372;0
N1;8;1234567;0;371751;0
N1;8;1234567;0;372131;0
N1;8;1234567;0;372504;0
N1;8;1234567;0;372875;0
N1;8;1234567;0;373246;0
N1;8;1234567;0;373618;0
N1;8;1234567;0;373992;0
N1;8;1234567;0;374368;0
N1;8;1234567;0;374743;0
N1;8;1234567;0;375118;0
N1;8;1234567;0;375498;0
N1;8;1234567;0;375879;0
N1;8;1234567;0;376260;0
N1;8;1234567;0;376642;0
N1;8;1234567;0;377023;0
N1;8;1234567;0;377406;0
N1;8;1234567;0;377788;0
N1;8;1234567;0;378174;0
N1;8;1234567;0;378561;0
N1;8;1234567;0;378947;0
N1;8;1234567;0;379332;0
N1;8;1234567;0;379718;0
N1;8;1234567;0;380101;0
N1;8;1234567;0;380481;0
N1;8;1234567;0;380863;0
N1;8;1234567;0;381244;0
N1;8;1234567;0;381628;0
N1;8;1234567;0;382014;0
N1;8;1234567;0;382398;0
N1;8;1234567;0;382785;0
N1;8;1234567;0;383171;0
N1;8;1234567;0;383557;0
N1;8;1234567;0;383940;0
N1;8;1234567;0;384323;0
N1;8;1234567;0;384704;0
N1;8;1234567;0;385085;0
N1;8;1234567;0;385467;0
N1;8;1234567;0;385848;0
N1;8;1234567;0;386233;0
N1;8;1234567;0;386619;0
N1;8;1234567;0;387001;0
N1;8;1234567;0;387386;0
N1;8;1234567;0;387769;0
N1;8;1234567;0;388147;0
N1;8;1234567;0;388526;0
N1;8;1234567;0;388905;0
N1;8;1234567;0;389286;0
N1;8;1234567;0;389669;0
N1;8;1234567;0;390050;0
N1;8;1234567;0;390432;0
N1;8;1234567;0;390818;0
N1;8;1234567;0;391206;0
N1;8;1234567;0;391597;0
N1;8;1234567;0;391990;0
N1;8;1234567;0;392386;0
N1;8;1234567;0;392777;0
N1;8;1234567;0;393169;0
N1;8;1234567;0;393562;0
N1;8;1234567;0;393955;0
N1;8;1234567;0;394351;0
N1;8;1234567;0;394747;0
N1;8;1234567;0;395140;0
N1;8;1234567;0;395534;0
N1;8;1234567;0;395927;0
N1;8;1234567;0;396321;0
N1;8;1234567;0;396712;0
N1;8;1234567;0;397102;0
N1;8;1234567;0;397491;0
N1;8;1234567;0;397877;0
N1;8;1234567;0;398264;0
N1;8;1234567;0;398650;0
N1;8;1234567;0;399042;0
N1;8;1234567;0;399432;0
N1;8;1234567;0;399823;0
N1;8;1234567;0;400215;0
N1;8;1234567;0;400598;0
N1;8;1234567;0;400982;0
N1;8;1234567;0;401368;0
N1;8;1234567;0;401756;0
N1;8;1234567;0;402146;0
N1;8;1234567;0;402535;0
N1;8;1234567;0;402925;0
N1;8;1234567;0;403316;0
N1;8;1234567;0;403708;0
N1;8;1234567;0;404102;0
N1;8;1234567;0;404497;0
N1;8;1234567;0;404895;0
N1;8;1234567;0;405293;0
N1;8;1234567;0;405688;0
N1;8;1234567;0;406084;0
N1;8;1234567;0;406480;0
N1;8;1234567;0;406877;0
N1;8;1234567;0;407273;0
N1;8;1234567;0;407664;0
N1;8;1234567;0;408054;0
N1;8;1234567;0;408442;0
N1;8;1234567;0;408833;0
N1;8;1234567;0;409225;0
N1;8;1234567;0;409614;0
N1;8;1234567;0;410007;0
N1;8;1234567;0;410403;0
N1;8;1234567;0;410801;0
N1;8;1234567;0;411197;0
N1;8;1234567;0;411592;0
N1;8;1234567;0;411986;0
N1;8;1234567;0;412385;0
N1;8;1234567;0;412783;0
N1;8;1234567;0;413182;0
N1;8;1234567;0;413582;0
N1;8;1234567;0;413983;0
N1;8;1234567;0;414383;0
N1;8;1234567;0;414782;0
N1;8;1234567;0;415181;0
N1;8;1234567;0;415580;0
N1;8;1234567;0;415984;0
N1;8;1234567;0;416383;0
N1;8;1234567;0;416781;0
N1;8;1234567;0;417177;0
N1;8;1234567;0;417574;0
N1;8;1234567;0;417975;0
N1;8;1234567;0;418372;0
N1;8;1234567;0;418771;0
N1;8;1234567;0;419171;0
N1;8;1234567;0;419572;0
N1;8;1234567;0;419975;0
N1;8;1234567;0;420378;0
N1;8;1234567;0;420779;0
N1;8;1234567;0;421180;0
N1;8;1234567;0;421583;0
N1;8;1234567;0;421985;0
N1;8;1234567;0;422387;0
N1;8;1234567;0;422792;0
N1;8;1234567;0;423196;0
N1;8;1234567;0;423600;0
N1;8;1234567;0;424000;0
N1;8;1234567;0;424399;0
N1;8;1234567;0;424794;0
N1;8;1234567;0;425191;0
N1;8;1234567;0;425588;0
N1;8;1234567;0;425989;0
N1;8;1234567;0;426393;0
N1;8;1234567;0;426798;0
N1;8;1234567;0;427199;0
N1;8;1234567;0;427603;0
N1;8;1234567;0;428011;0
N1;8;1234567;0;428419;0
N1;8;1234567;0;428827;0
N1;8;1234567;0;429239;0
N1;8;1234567;0;429650;0
N1;8;1234567;0;430060;0
N1;8;1234567;0;430470;0
N1;8;1234567;0;430881;0
N1;8;1234567;0;431293;0
N1;8;1234567;0;431698;0
N1;8;1234567;0;432103;0
N1;8;1234567;0;432505;0
N1;8;1234567;0;432907;0
N1;8;1234567;0;433310;0
N1;8;1234567;0;433711;0
N1;8;1234567;0;434112;0
N1;8;1234567;0;434513;0
N1;8;1234567;0;434918;0
N1;8;1234567;0;435325;0
N1;8;1234567;0;435732;0
N1;8;1234567;0;436139;0
N1;8;1234567;0;436549;0
N1;8;1234567;0;436961;0
N1;8;1234567;0;437372;0
N1;8;1234567;0;437780;0
N1;8;1234567;0;438186;0
N1;8;1234567;0;438592;0
N1;8;1234567;0;439000;0
N1;8;1234567;0;439411;0
N1;8;1234567;0;439822;0
N1;8;1234567;0;440231;0
N1;8;1234567;0;440642;0
N1;8;1234567;0;441059;0
N1;8;1234567;0;441479;0
N1;8;1234567;0;441899;0
N1;8;1234567;0;442312;0
N1;8;1234567;0;442726;0
N1;8;1234567;0;443145;0
N1;8;1234567;0;443561;0
N1;8;1234567;0;443976;0
N1;8;1234567;0;444393;0
N1;8;1234567;0;444808;0
N1;8;1234567;0;445218;0
N1;8;1234567;0;445628;0
N1;8;1234567;0;446040;0
N1;8;1234567;0;446453;0
N1;8;1234567;0;446863;0
N1;8;1234567;0;447278;0
N1;8;1234567;0;447694;0
N1;8;1234567;0;448110;0
N1;8;1234567;0;448524;0
N1;8;1234567;0;448941;0
N1;8;1234567;0;449353;0
N1;8;1234567;0;449762;0
N1;8;1234567;0;450175;0
N1;8;1234567;0;450586;0
N1;8;1234567;0;451001;0
N1;8;1234567;0;451414;0
N1;8;1234567;0;451828;0
N1;8;1234567;0;452246;0
N1;8;1234567;0;452664;0
N1;8;1234567;0;453083;0
N1;8;1234567;0;453499;0
N1;8;1234567;0;453914;0
N1;8;1234567;0;454330;0
N1;8;1234567;0;454747;0
N1;8;1234567;0;455167;0
N1;8;1234567;0;455586;0
N1;8;1234567;0;456006;0
N1;8;1234567;0;456427;0
N1;8;1234567;0;456847;0
N1;8;1234567;0;457272;0
N1;8;1234567;0;457696;0
N1;8;1234567;0;458119;0
N1;8;1234567;0;458536;0
N1;8;1234567;0;458951;0
N1;8;1234567;0;459363;0
N1;8;1234567;0;459779;0
N1;8;1234567;0;460200;0
N1;8;1234567;0;460621;0
N1;8;1234567;0;461041;0
N1;8;1234567;0;461461;0
N1;8;1234567;0;461884;0
N1;8;1234567;0;462311;0
N1;8;1234567;0;462736;0
N1;8;1234567;0;463158;0
N1;8;1234567;0;463585;0
N1;8;1234567;0;464011;0
N1;8;1234567;0;464436;0
N1;8;1234567;0;464857;0
N1;8;1234567;0;465270;0
N1;8;1234567;0;465683;0
N1;8;1234567;0;466101;0
N1;8;1234567;0;466521;0
N1;8;1234567;0;466944;0
N1;8;1234567;0;467367;0
N1;8;1234567;0;467790;0
N1;8;1234567;0;468216;0
N1;8;1234567;0;468641;0
N1;8;1234567;0;469068;0
N1;8;1234567;0;469498;0
N1;8;1234567;0;469926;0
N1;8;1234567;0;470356;0
N1;8;1234567;0;470787;0
N1;8;1234567;0;471212;0
N1;8;1234567;0;471640;0
N1;8;1234567;0;472070;0
N1;8;1234567;0;472497;0
N1;8;1234567;0;472919;0
N1;8;1234567;0;473338;0
N1;8;1234567;0;473756;0
N1;8;1234567;0;474171;0
N1;8;1234567;0;474589;0
N1;8;1234567;0;475010;0
N1;8;1234567;0;475432;0
N1;8;1234567;0;475858;0
N1;8;1234567;0;476286;0
N1;8;1234567;0;476717;0
N1;8;1234567;0;477148;0
N1;8;1234567;0;477579;0
N1;8;1234567;0;478010;0
N1;8;1234567;0;478440;0
N1;8;1234567;0;478869;0
N1;8;1234567;0;479299;0
N1;8;1234567;0;479730;0
N1;8;1234567;0;480158;0
N1;8;1234567;0;480582;0
N1;8;1234567;0;481004;0
N1;8;1234567;0;481425;0
N1;8;1234567;0;481848;0
N1;8;1234567;0;482277;0
N1;8;1234567;0;482705;0
N1;8;1234567;0;483133;0
N1;8;1234567;0;483562;0
N1;8;1234567;0;483993;0
N1;8;1234567;0;484428;0
N1;8;1234567;0;484865;0
N1;8;1234567;0;485305;0
N1;8;1234567;0;485742;0
N1;8;1234567;0;486180;0
N1;8;1234567;0;486614;0
N1;8;1234567;0;487045;0
N1;8;1234567;0;487473;0
N1;8;1234567;0;487901;0
N1;8;1234567;0;488327;0
N1;8;1234567;0;488753;0
N1;8;1234567;0;489176;0
N1;8;1234567;0;489603;0
N1;8;1234567;0;490030;0
N1;8;1234567;0;490459;0
N1;8;1234567;0;490889;0
N1;8;1234567;0;491320;0
N1;8;1234567;0;491748;0
N1;8;1234567;0;492176;0
N1;8;1234567;0;492605;0
N1;8;1234567;0;493035;0
N1;8;1234567;0;493465;0
N1;8;1234567;0;493896;0
N1;8;1234567;0;494320;0
N1;8;1234567;0;494745;0
N1;8;1234567;0;495174;0
N1;8;1234567;0;495600;0
N1;8;1234567;0;496025;0
N1;8;1234567;0;496453;0
N1;8;1234567;0;496880;0
N1;8;1234567;0;497311;0
N1;8;1234567;0;497746;0
N1;8;1234567;0;498186;0
N1;8;1234567;0;498626;0
N1;8;1234567;0;499066;0
N1;8;1234567;0;499504;0
N1;8;1234567;0;499943;0
N1;8;1234567;0;500386;0
N1;8;1234567;0;500827;0
N1;8;1234567;0;501266;0
N1;8;1234567;0;501707;0
N1;8;1234567;0;502144;0
N1;8;1234567;0;502580;0
N1;8;1234567;0;503019;0
N1;8;1234567;0;503458;0
N1;8;1234567;0;503899;0
N1;8;1234567;0;504340;0
N1;8;1234567;0;504784;0
N1;8;1234567;0;505230;0
N1;8;1234567;0;505673;0
N1;8;1234567;0;506117;0
N1;8;1234567;0;506559;0
N1;8;1234567;0;507002;0
N1;8;1234567;0;507441;0
N1;8;1234567;0;507878;0
N1;8;1234567;0;508317;0
N1;8;1234567;0;508756;0
N1;8;1234567;0;509194;0
N1;8;1234567;0;509630;0
N1;8;1234567;0;510069;0
N1;8;1234567;0;510508;0
N1;8;1234567;0;510943;0
N1;8;1234567;0;511385;0
N1;8;1234567;0;511832;0
N1;8;1234567;0;512278;0
N1;8;1234567;0;512726;0
N1;8;1234567;0;513175;0
N1;8;1234567;0;513621;0
N1;8;1234567;0;514067;0
N1;8;1234567;0;514516;0
N1;8;1234567;0;514962;0
N1;8;1234567;0;515408;0
N1;8;1234567;0;515857;0
N1;8;1234567;0;516305;0
N1;8;1234567;0;516751;0
N1;8;1234567;0;517196;0
N1;8;1234567;0;517642;0
N1;8;1234567;0;518084;0
N1;8;1234567;0;518531;0
N1;8;1234567;0;518978;0
N1;8;1234567;0;519424;0
N1;8;1234567;0;519870;0
N1;8;1234567;0;520308;0
N1;8;1234567;0;520748;0
N1;8;1234567;0;521193;0
N1;8;1234567;0;521638;0
N1;8;1234567;0;522083;0
N1;8;1234567;0;522527;0
N1;8;1234567;0;522975;0
N1;8;1234567;0;523420;0
N1;8;1234567;0;523864;0
N1;8;1234567;0;524304;0
N1;8;1234567;0;524743;0
N1;8;1234567;0;525185;0
N1;8;1234567;0;525632;0
N1;8;1234567;0;526077;0
N1;8;1234567;0;526527;0
N1;8;1234567;0;526978;0
N1;8;1234567;0;527426;0
N1;8;1234567;0;527875;0
N1;8;1234567;0;528326;0
N1;8;1234567;0;528778;0
N1;8;1234567;0;529232;0
N1;8;1234567;0;529687;0
N1;8;1234567;0;530139;0
N1;8;1234567;0;530589;0
N1;8;1234567;0;531036;0
N1;8;1234567;0;531480;0
N1;8;1234567;0;531921;0
N1;8;1234567;0;532360;0
N1;8;1234567;0;532803;0
N1;8;1234567;0;533253;0
N1;8;1234567;0;533706;0
N1;8;1234567;0;534161;0
N1;8;1234567;0;534614;0
N1;8;1234567;0;535067;0
N1;8;1234567;0;535520;0
N1;8;1234567;0;535974;0
N1;8;1234567;0;536427;0
N1;8;1234567;0;536880;0
N1;8;1234567;0;537330;0
N1;8;1234567;0;537777;0
N1;8;1234567;0;538218;0
N1;8;1234567;0;538662;0
N1;8;1234567;0;539105;0
N1;8;1234567;0;539552;0
N1;8;1234567;0;540002;0
N1;8;1234567;0;540456;0
N1;8;1234567;0;540910;0
N1;8;1234567;0;541365;0
N1;8;1234567;0;541826;0
N1;8;1234567;0;542285;0
N1;8;1234567;0;542745;0
N1;8;1234567;0;543205;0
N1;8;1234567;0;543665;0
N1;8;1234567;0;544122;0
N1;8;1234567;0;544579;0
N1;8;1234567;0;545042;0
N1;8;1234567;0;545505;0
N1;8;1234567;0;545968;0
N1;8;1234567;0;546429;0
N1;8;1234567;0;546888;0
N1;8;1234567;0;547342;0
N1;8;1234567;0;547795;0
N1;8;1234567;0;548245;0
N1;8;1234567;0;548696;0
N1;8;1234567;0;549147;0
N1;8;1234567;0;549599;0
N1;8;1234567;0;550050;0
N1;8;1234567;0;550501;0
N1;8;1234567;0;550952;0
N1;8;1234567;0;551400;0
N1;8;1234567;0;551855;0
N1;8;1234567;0;552306;0
N1;8;1234567;0;552760;0
N1;8;1234567;0;553215;0
N1;8;1234567;0;553669;0
N1;8;1234567;0;554124;0
N1;8;1234567;0;554580;0
N1;8;1234567;0;555033;0
N1;8;1234567;0;555482;0
N1;8;1234567;0;555934;0
N1;8;1234567;0;556394;0
N1;8;1234567;0;556858;0
N1;8;1234567;0;557324;0
N1;8;1234567;0;557792;0
N1;8;1234567;0;558256;0
N1;8;1234567;0;558719;0
N1;8;1234567;0;559178;0
N1;8;1234567;0;559637;0
N1;8;1234567;0;560090;0
N1;8;1234567;0;560548;0
N1;8;1234567;0;561005;0
N1;8;1234567;0;561461;0
N1;8;1234567;0;561909;0
N1;8;1234567;0;562357;0
N1;8;1234567;0;562812;0
N1;8;1234567;0;563268;0
N1;8;1234567;0;563723;0
N1;8;1234567;0;564184;0
N1;8;1234567;0;564647;0
N1;8;1234567;0;565106;0
N1;8;1234567;0;565565;0
N1;8;1234567;0;566033;0
N1;8;1234567;0;566506;0
N1;8;1234567;0;566978;0
N1;8;1234567;0;567451;0
N1;8;1234567;0;567925;0
N1;8;1234567;0;568399;0
N1;8;1234567;0;568874;0
N1;8;1234567;0;569349;0
N1;8;1234567;0;569822;0
N1;8;1234567;0;570295;0
N1;8;1234567;0;570764;0
N1;8;1234567;0;571232;0
N1;8;1234567;0;571702;0
N1;8;1234567;0;572172;0
N1;8;1234567;0;572644;0
N1;8;1234567;0;573115;0
N1;8;1234567;0;573587;0
N1;8;1234567;0;574065;0
N1;8;1234567;0;574543;0
N1;8;1234567;0;575020;0
N1;8;1234567;0;575495;0
N1;8;1234567;0;575966;0
N1;8;1234567;0;576439;0
N1;8;1234567;0;576910;0
N1;8;1234567;0;577383;0
N1;8;1234567;0;577858;0
N1;8;1234567;0;578333;0
N1;8;1234567;0;578807;0
N1;8;1234567;0;579282;0
N1;8;1234567;0;579760;0
N1;8;1234567;0;580234;0
N1;8;1234567;0;580705;0
N1;8;1234567;0;581174;0
N1;8;1234567;0;581642;0
N1;8;1234567;0;582113;0
N1;8;1234567;0;582588;0
N1;8;1234567;0;583064;0
N1;8;1234567;0;583537;0
N1;8;1234567;0;584012;0
N1;8;1234567;0;584484;0
N1;8;1234567;0;584956;0
N1;8;1234567;0;585431;0
N1;8;1234567;0;585902;0
N1;8;1234567;0;586373;0
N1;8;1234567;0;586846;0
N1;8;1234567;0;587318;0
N1;8;1234567;0;587790;0
N1;8;1234567;0;588261;0
N1;8;1234567;0;588733;0
N1;8;1234567;0;589206;0
N1;8;1234567;0;589680;0
N1;8;1234567;0;590152;0
N1;8;1234567;0;590621;0
N1;8;1234567;0;591094;0
N1;8;1234567;0;591565;0
N1;8;1234567;0;592029;0
N1;8;1234567;0;592495;0
N1;8;1234567;0;592966;0
N1;8;1234567;0;593443;0
N1;8;1234567;0;593920;0
N1;8;1234567;0;594396;0
N1;8;1234567;0;594873;0
N1;8;1234567;0;595347;0
N1;8;1234567;0;595819;0
N1;8;1234567;0;596291;0
N1;8;1234567;0;596767;0
N1;8;1234567;0;597244;0
N1;8;1234567;0;597720;0
N1;8;1234567;0;598194;0
N1;8;1234567;0;598673;0
N1;8;1234567;0;599155;0
N1;8;1234567;0;599637;0
N1;8;1234567;0;600121;0
N1;8;1234567;0;600604;0
N1;8;1234567;0;601087;0
N1;8;1234567;0;601572;0
N1;8;1234567;0;602052;0
N1;8;1234567;0;602529;0
N1;8;1234567;0;603004;0
N1;8;1234567;0;603480;0
N1;8;1234567;0;603955;0
N1;8;1234567;0;604429;0
N1;8;1234567;0;604899;0
N1;8;1234567;0;605370;0
N1;8;1234567;0;605844;0
N1;8;1234567;0;606320;0
N1;8;1234567;0;606796;0
N1;8;1234567;0;607275;0
N1;8;1234567;0;607755;0
N1;8;1234567;0;608234;0
N1;8;1234567;0;608715;0
N1;8;1234567;0;609198;0
N1;8;1234567;0;609684;0
N1;8;1234567;0;610169;0
N1;8;1234567;0;610655;0
N1;8;1234567;0;611138;0
N1;8;1234567;0;611619;0
N1;8;1234567;0;612103;0
N1;8;1234567;0;612583;0
N1;8;1234567;0;613063;0
N1;8;1234567;0;613546;0
N1;8;1234567;0;614022;0
N1;8;1234567;0;614495;0
N1;8;1234567;0;614974;0
N1;8;1234567;0;615452;0
N1;8;1234567;0;615928;0
N1;8;1234567;0;616407;0
N1;8;1234567;0;616890;0
N1;8;1234567;0;617375;0
N1;8;1234567;0;617860;0
N1;8;1234567;0;618346;0
N1;8;1234567;0;618831;0
N1;8;1234567;0;619321;0
N1;8;1234567;0;619809;0
N1;8;1234567;0;620298;0
N1;8;1234567;0;620789;0
N1;8;1234567;0;621280;0
N1;8;1234567;0;621772;0
N1;8;1234567;0;622266;0
N1;8;1234567;0;622758;0
N1;8;1234567;0;623253;0
N1;8;1234567;0;623747;0
N1;8;1234567;0;624244;0
N1;8;1234567;0;624740;0
N1;8;1234567;0;625233;0
N1;8;1234567;0;625725;0
N1;8;1234567;0;626216;0
N1;8;1234567;0;626707;0
N1;8;1234567;0;627194;0
N1;8;1234567;0;627685;0
N1;8;1234567;0;628178;0
N1;8;1234567;0;628671;0
N1;8;1234567;0;629158;0
N1;8;1234567;0;629645;0
N1;8;1234567;0;630138;0
N1;8;1234567;0;630629;0
N1;8;1234567;0;631122;0
N1;8;1234567;0;631617;0
N1;8;1234567;0;632109;0
N1;8;1234567;0;632602;0
N1;8;1234567;0;633094;0
N1;8;1234567;0;633587;0
N1;8;1234567;0;634078;0
N1;8;1234567;0;634569;0
N1;8;1234567;0;635062;0
N1;8;1234567;0;635550;0
N1;8;1234567;0;636038;0
N1;8;1234567;0;636529;0
N1;8;1234567;0;637017;0
N1;8;1234567;0;637504;0
N1;8;1234567;0;637993;0
N1;8;1234567;0;638482;0
N1;8;1234567;0;638969;0
N1;8;1234567;0;639459;0
N1;8;1234567;0;639948;0
N1;8;1234567;0;640436;0
N1;8;1234567;0;640928;0
N1;8;1234567;0;641417;0
N1;8;1234567;0;641906;0
N1;8;1234567;0;642400;0
N1;8;1234567;0;642895;0
N1;8;1234567;0;643392;0
N1;8;1234567;0;643890;0
N1;8;1234567;0;644387;0
N1;8;1234567;0;644886;0
N1;8;1234567;0;645382;0
N1;8;1234567;0;645879;0
N1;8;1234567;0;646376;0
N1;8;1234567;0;646876;0
N1;8;1234567;0;647374;0
N1;8;1234567;0;647871;0
N1;8;1234567;0;648371;0
N1;8;1234567;0;648874;0
N1;8;1234567;0;649379;0
N1;8;1234567;0;649886;0
N1;8;1234567;0;650395;0
N1;8;1234567;0;650902;0
N1;8;1234567;0;651409;0
N1;8;1234567;0;651915;0
N1;8;1234567;0;652420;0
N1;8;1234567;0;652926;0
N1;8;1234567;0;653434;0
