road,name,chainage,condition,model_type,length,lat,lon
N2,FURRA BAZAR CULVERT,212.057,A,bridge,1.0909999999999798,24.7788268613259,91.7839060475138
N2,KURRA BAZR BOX CULVERT,212.779,A,bridge,0.7220000000000084,24.7850107866666,91.78514968
N2,KURRZ BAZAR BOX CULVERT,213.343,A,bridge,0.563999999999993,24.789298916129,91.7878536193548
N2,AHAMAD NAGAR CULVERT,213.668,A,bridge,0.32500000000001705,24.7917960135922,91.7891350679611
N2,KUTUB PUR BOX CULVERT,215.225,A,bridge,1.556999999999988,24.8056164772946,91.7907001164251
N2,ROSID PUR,215.486,A,bridge,0.2609999999999957,24.8077053683333,91.7913065666666
N2,ROSID PUR BOX CULVERT,216.032,A,bridge,0.5460000000000207,24.8118056,91.7924163
N2,LALA BAZAR START,218.661,A,bridge,2.6289999999999907,24.8267532138107,91.8130337410486
N2,LALA BAZAR,220.476,A,bridge,1.8149999999999977,24.8403764712074,91.821767695356
N2,KETLIL CULVERT,223.207,A,bridge,2.7309999999999945,24.858334828421,91.8383490852631
N2,KETLI 2 CULVERT,223.512,A,bridge,0.3050000000000068,24.8592015054545,91.8411284781818
N2,Teli Bazar Bridge,224.112,A,bridge,0.5999999999999943,24.86088336,91.84667744
N2,BALIADIKONE CULVERT,224.705,A,bridge,0.5930000000000177,24.8634841801652,91.8518594495867
N2,CHANDRIPUR,225.715,A,bridge,1.009999999999991,24.8681134864406,91.8599726838983
N2,Daudpur,225.86,A,bridge,0.14500000000001023,24.8684057867647,91.8613151441176
N2,SYHAT RAIL LINE OVER BRIDGE,227.581,A,bridge,1.7209999999999752,24.8772216,91.8736601789473
N2,Sylhet Rail Line Over Bridge,227.581,A,bridge,0.0,24.8772216,91.8736601789473
N2,KADAMTALY CULVERT,228.006,A,bridge,0.42500000000001137,24.878804890909,91.8772392090909
N2,SUCLTY BOX CULVERT,229.097,A,bridge,1.0910000000000082,24.8875050368421,91.8804856543859
N2,SUB CITY BOX CULVERT,229.208,A,bridge,0.11099999999999,24.8884239319112,91.8801072240614
N2,NAYER POLL BOX CULVERT,229.791,A,bridge,0.5829999999999984,24.8928733361774,91.8782556518771
N2,MIRA BAZAR CULVERT,230.158,A,bridge,0.3669999999999902,24.8950870496503,91.8800680979021
N2,MIRA BAZAR BOX CULVERT,230.37,A,bridge,0.2120000000000175,24.8952917580645,91.8820476903225
N2,MIRA BAZAR BOX CULVERT,230.621,A,bridge,0.2510000000000048,24.8953549587548,91.8845366813229
N2,FORHADKHA POLL BOX CULVERT,230.925,A,bridge,0.30400000000000205,24.8952127506849,91.8876442273972
N2,TILA GOR BOX CULVERT,232.0,A,bridge,1.0749999999999886,24.8951960540689,91.8978414295172
N2,ISLAM PUR BOX CULVERT,233.869,A,bridge,1.8689999999999998,24.9004838676142,91.9141317310659
N2,CHAMILI BAG BOX CULVERT,234.469,A,bridge,0.5999999999999943,24.9034995254545,91.9192233272727
N2,HATIM PARA,235.123,A,bridge,0.6539999999999964,24.9068333,91.9244993
N2,KHASIM RLAQAR,235.778,A,bridge,0.6550000000000011,24.907088340909,91.9304488272727
N2,Khadim Nagar Bridge,236.582,A,bridge,0.804000000000002,24.9132963487096,91.9367811967741
N2,KHASDIMNAGAR,236.582,A,bridge,0.0,24.9132963487096,91.9367811967741
N2,KASIM NAGAR,237.701,A,bridge,1.1189999999999998,24.9158000502617,91.9474589659685
N2,KHIDIR PUR BOX CULVERT,237.913,A,bridge,0.2120000000000175,24.9162917,91.949548275
N2,HATIMA BOX CULVERT,238.927,A,bridge,1.0139999999999816,24.9198326352941,91.9586813941176
N2,PORGONA BAZAR BOX CULVERT,239.237,A,bridge,0.3100000000000023,24.9213004799401,91.9612989961077
N2,HAGIVILA BOX CULVERT,240.801,A,bridge,1.563999999999993,24.9306556166666,91.9726885854166
N2,BOTESSOR BOX CULVERT,241.568,A,bridge,0.7670000000000243,24.9343602183673,91.9792028897959
N2,PULI BOX CULVERT,242.155,A,bridge,0.5869999999999891,24.9368928547788,91.9842870291012
N2,BOTESSOR BOX CULVERT,242.857,A,bridge,0.7019999999999982,24.9390802233333,91.9907690666666
N2,THAKURRAMATI BOX CULVERT,244.613,A,bridge,1.7560000000000002,24.9489321688073,92.0036719862385
N2,THAKURAMATI BOX CULVERT,245.126,A,bridge,0.5130000000000052,24.9519106109204,92.0074059307332
N2,SHIK NAGAR,245.766,A,bridge,0.6399999999999864,24.9565431252873,92.0110380172413
N2,KHAN BAGAN,246.91,A,bridge,1.1440000000000055,24.9632171586933,92.0188172012644
N2,PANI CHARA,247.466,A,bridge,0.5560000000000116,24.9644971973634,92.0240449506591
N2,OMON PUR,248.788,A,bridge,1.3220000000000027,24.972570427972,92.0327027454545
N2,OMON PUR,249.122,A,bridge,0.3340000000000032,24.9749405475138,92.0346165762431
N2,HORIPUR,250.104,A,bridge,0.9819999999999993,24.9832139243421,92.0378282486842
N2,HORIPUR,250.992,A,bridge,0.8879999999999768,24.9895894535353,92.0422564333333
N2,Haripur Bridge,250.992,A,bridge,0.0,24.9895894535353,92.0422564333333
N2,DAMRI RCC GIDER BRIDGE,257.959,A,bridge,6.967000000000013,25.0372252050968,92.0833473986748
N2,DIGIR PAR,259.695,A,bridge,1.73599999999999,25.0477883214484,92.0958326793871
N2,DAMA BOX CULVERT,260.511,A,bridge,0.8160000000000309,25.0529755195804,92.1015661610722
N2,SRIKAL BOX CULVERT,260.835,A,bridge,0.32399999999995543,25.0550106020979,92.1037795946387
N2,borbos bazer,261.303,A,bridge,0.46800000000001774,25.0586850830769,92.106074796923
N2,borbos bazer,262.383,A,bridge,1.079999999999984,25.0675549,92.1106389
N2,DORPOS SUBMARCH,263.432,A,bridge,1.049000000000035,25.0766582960199,92.1135224439801
N2,Sari Ghat Bridge,264.149,A,bridge,0.7169999999999845,25.0828494919753,92.1154439123456
N2,SARI GHAT,264.149,A,bridge,0.0,25.0828494919753,92.1154439123456
N2,SARIGHUT BRIDGE,265.207,A,bridge,1.0579999999999927,25.0918993080851,92.1178653685106
N2,Eraboty Bridge,266.429,A,bridge,1.22199999999998,25.1029213910714,92.1184266866071
N2,SUBMARGE CULVERT,267.009,A,bridge,0.5800000000000409,25.1081533094059,92.1187541410891
N2,Boro Gung Bridge,268.95,A,bridge,1.940999999999974,25.1249710101538,92.116456976
N2,BORO GUNG STEEL BEAM AND RCC SLAB,268.95,A,bridge,0.0,25.1249710101538,92.116456976
N2,LAMAPARA BRIGE,269.648,A,bridge,0.6980000000000359,25.1294521534883,92.1194551408637
N2,Lamapara Bridge,269.648,A,bridge,0.0,25.1294521534883,92.1194551408637
N2,Chuna Hati Bridge,269.889,A,bridge,0.24099999999998545,25.1313478931506,92.1201892168949
N2,chuna hati,269.889,A,bridge,0.0,25.1313478931506,92.1201892168949
N2,Ching Gil Bridge,270.772,A,bridge,0.8829999999999814,25.1380087150862,92.1200254556034
N2,CHING GIL STEEL BEAM AND RCC SLAB,270.772,A,bridge,0.0,25.1380087150862,92.1200254556034
N2,Mukterpur Bridge,271.066,A,bridge,0.2939999999999827,25.1403573876923,92.1197852261538
N2,MUKTTAR PUR RCC GIDER BRIDGE,271.066,A,bridge,0.0,25.1403573876923,92.1197852261538
N2,Bilay More Bridge,272.5,A,bridge,1.434000000000026,25.1489450385852,92.1131659401929
N2,RANG PANI STEEL BEAM AND RCC SLAB,272.983,A,bridge,0.4830000000000041,25.1519097416666,92.1089375
N2,Rang Pani Bridge,272.983,A,bridge,0.0,25.1519097416666,92.1089375
N2,Rang Pasi Bridge,273.192,A,bridge,0.20900000000000318,25.153291990625,92.10774235
N2,RANG PASI,273.192,A,bridge,0.0,25.153291990625,92.10774235
N2,Bangla Bazar Bridge,274.13,A,bridge,0.9379999999999882,25.1585738257142,92.1006246171428
N2,BANGLA BAZAR,274.13,A,bridge,0.0,25.1585738257142,92.1006246171428
N2,Bangla Bazar Bridge,274.13,A,bridge,0.0,25.1585738257142,92.1006246171428
N2,ASUM BAZAR,274.882,A,bridge,0.7520000000000095,25.1640035167173,92.0963799218845
N2,Noljuri Bridge,279.76,A,bridge,4.877999999999986,25.1774750914317,92.0565114738444
N2,NOLJURI,279.76,A,bridge,0.0,25.1774750914317,92.0565114738444
N2,NOLJURI,279.957,A,bridge,0.19700000000000273,25.1766924977528,92.0548542224719
N2,Noljuri Bridge,279.957,A,bridge,0.0,25.1766924977528,92.0548542224719
N2,.,281.84,A,bridge,1.8829999999999814,25.1805371036,92.0373825433
N2,.,282.27,A,bridge,0.4300000000000068,25.1800310711304,92.0341771369565
N2,.,282.36,A,bridge,0.09000000000003183,25.1798028154782,92.0335532021739
N2,.,282.88,A,bridge,0.5199999999999818,25.1784840050434,92.0299482456521
N2,.,283.11,A,bridge,0.2300000000000182,25.1779677792968,92.0283203398437
N2,.,283.69,A,bridge,0.5799999999999841,25.1756381878378,92.0272605002252
N2,.,284.01,A,bridge,0.3199999999999932,25.1738720003125,92.0243239025
N2,.,284.46,A,bridge,0.44999999999998863,25.1719930100278,92.0200653771587
N2,.,284.64,A,bridge,0.18000000000000682,25.1710493298701,92.0187264584415
N102,PORISPUR BOX CULVERT,0.984,A,bridge,283.656,23.4865823366366,91.1134175204204
N102,Brorechon,2.059,A,bridge,1.0750000000000002,23.49375786875,91.1065069265625
N102,SHABAR BAZAR,2.363,A,bridge,0.3039999999999998,23.4963160192691,91.1059203910299
N102,ZUMUR BOX CULVERT,2.511,A,bridge,0.14800000000000013,23.4976150683871,91.1056026587096
N102,Barura Bridge,8.475,A,bridge,5.9639999999999995,23.5421601087719,91.0746609745614
N102,BARUARA BRIDGE.,8.475,A,bridge,0.0,23.5421601087719,91.0746609745614
N102,KONSENOGOR BOX CUL,9.685,A,bridge,1.2100000000000009,23.5498664037147,91.0663913769688
N102,CONSUNAGAR SLAB,10.53,A,bridge,0.8449999999999989,23.5555824089887,91.0615780033707
N102,HATAMARA BOX CULVERT.,11.876,A,bridge,1.346,23.5604191136,91.055518708
N102,BUGRABUS BOX CULVERT,15.109,A,bridge,3.2330000000000005,23.582051760625,91.035477270625
N102,BHIRALLA BOX CULVERT,17.318,A,bridge,2.2090000000000014,23.587878085672,91.0165517525849
N102,BARRA (3)BOX CULVERT,19.122,A,bridge,1.8039999999999985,23.594105237569,91.0002488353591
N102,BARRA 2 BOX CUL,19.479,A,bridge,0.3569999999999993,23.5961376844011,90.9976162052924
N102,Boro Alompur Arch Masonary,21.478,A,bridge,1.9990000000000023,23.6096045263427,90.9862390168798
N102,DABIDDAR CULVERT,21.519,A,bridge,0.04099999999999682,23.6098404598465,90.9859215237851
N102,SAIRCHOR BOX CULVERT,22.669,A,bridge,1.1500000000000021,23.615993353138,90.9775472001394
N102,Bangl Bari Bridge,23.564,A,bridge,0.8949999999999996,23.6228564975767,90.9732165132471
N102,Bingla Bari Bridge,23.564,A,bridge,0.0,23.6228564975767,90.9732165132471
N102,Compani Ganj Bridge,24.808,A,bridge,1.2439999999999998,23.6334519936602,90.9707964104067
N102,Companigong RCC Girder Bridge,24.808,A,bridge,0.0,23.6334519936602,90.9707964104067
N102,Nagorpar Box Culvert,25.791,A,bridge,0.9830000000000005,23.6421389039215,90.9710499655228
N102,KATAKHALI BOX CULVERT,26.614,A,bridge,0.8230000000000004,23.64944876793,90.9712944618075
N102,DHARIA BOX CULVERT,28.594,A,bridge,1.9800000000000004,23.6606364852349,90.9852248134228
N102,BAHARNAGOR BOX CULVERT,29.3,A,bridge,0.7059999999999995,23.6641292255813,90.9909234372093
N102,CMB Bazar Bridge,29.509,A,bridge,0.20899999999999963,23.6651021529148,90.9924928071748
N102,C. M. B BAZAR BOX CUVERT,29.841,A,bridge,0.33200000000000074,23.6667115322033,90.9949959288135
N102,SHALGANG BOX CULVERT,33.647,A,bridge,3.8059999999999974,23.6845080677796,91.0256800398998
N102,BROSALGAR CULVERT,34.515,A,bridge,0.8680000000000021,23.6915390710431,91.0322015766187
N102,HAJIBARI BOX CULVERT,36.207,A,bridge,1.6920000000000002,23.7008901830508,91.0453691457627
N102,MOULSBI BARI CULVERT,36.703,A,bridge,0.4960000000000022,23.7036148380368,91.0491655730061
N102,BRAMMON PARA BOX CULVERT,36.877,A,bridge,0.1739999999999995,23.7046022718562,91.050450066467
N102,MUDOBPUR CULVERT,37.737,A,bridge,0.8599999999999994,23.7097447107142,91.0569570697368
N102,MIRPUR CULVERT,37.955,A,bridge,0.21799999999999642,23.7111220035714,91.058573425
N102,MURPUR BOX,38.49,A,bridge,0.5350000000000037,23.7144097669724,91.0626727449541
N102,TALIPARA BOX CULVERT,38.952,A,bridge,0.4619999999999962,23.7170942278131,91.0659238080679
N102,KalaMoira Bridge,40.291,A,bridge,1.3389999999999986,23.724717610204,91.0759599153061
N102,CHOW MONI BOX CULVERT,43.708,A,bridge,3.4170000000000016,23.7506772992987,91.0927929893408
N102,CHOTICHOIMOHARI RCC GIDER BRIGDE,44.355,A,bridge,0.6469999999999985,23.7546766537313,91.0972766597014
N102,Kuchi chuani er Bridge,44.355,A,bridge,0.0,23.7546766537313,91.0972766597014
N102,GOLA SHAR BOX CULVERT,45.274,A,bridge,0.919000000000004,23.7602647328125,91.1038290375
N102,Kharer bazar Bridge,46.694,A,bridge,1.4200000000000017,23.7690411118367,91.1138816821768
N102,KHARERA BRIDGE,46.694,A,bridge,0.0,23.7690411118367,91.1138816821768
N102,SOYDABAD BOX CULVERT,50.488,A,bridge,3.793999999999997,23.790634972888,91.1426418571709
N102,Saidabad Bridge,50.862,A,bridge,0.37400000000000233,23.7925664032258,91.1456018225806
N102,TILLACK PUR RCC GIDER BRIDGE,52.474,A,bridge,1.6119999999999948,23.8052032218455,91.1510109740113
N102,MATIA PARA BOX CULVERT,55.346,A,bridge,2.872,23.8307622812274,91.1552750851985
N102,Dhorkhar Bridge,56.766,A,bridge,1.4200000000000017,23.8433132090909,91.1569792363636
N102,PUJANESHAR PC GIRDER,58.681,A,bridge,1.9149999999999991,23.8591413083217,91.1564064449375
N102,SULTANPUR BOX CULVERT,62.377,A,bridge,3.696000000000005,23.8853489295858,91.1348459710059
N102,SULTANPUR BOX CULVERT,63.039,A,bridge,0.661999999999999,23.8895347735294,91.1321742735294
N102,SULTANPUR RCC BRIDGE,63.311,A,bridge,0.27199999999999847,23.8929316116246,91.1310313021008
N102,RADHAKA BRIDGE.,64.608,A,bridge,1.2970000000000041,23.9037118313432,91.1265059537313
N102,OUSURA BOX CULVERT,65.72,A,bridge,1.1119999999999948,23.913259581065,91.1233226442307
N102,UZURA CULVERT,66.71,A,bridge,0.9899999999999949,23.921686040606,91.1205320224242
N102,Dakhin Pouro tala bridge,73.118,A,bridge,6.408000000000001,23.9679353219827,91.1013978806034
N102,SUHILPUR MIRHATI BOX CULVERT,77.75,A,bridge,4.632000000000005,24.006973103069,91.1087472335038
N102,SUHIL PUR BOX CULVERT,78.587,A,bridge,0.8370000000000033,24.0143670857142,91.1098735017857
N102,BATHBARIA BOX CULVERT,81.779,A,bridge,3.191999999999993,24.0426882295942,91.1140799386635
N104,Shasaugtachha culvert,0.349,A,bridge,81.42999999999999,23.009361697528,91.3961485620224
N104,SILONIA BOX CVLVERT,7.882,A,bridge,7.5329999999999995,22.98388297,91.339993435
N104,SILONIA PC GIDER BRIDGE,8.075,A,bridge,0.19299999999999962,22.9831354973684,91.3383410394736
N104,BAKER BAZAR BOX CULVERT,10.51,A,bridge,2.4350000000000005,22.9621618217687,91.3331859341836
N104,Matuvhuia Bridge,11.616,A,bridge,1.1059999999999999,22.9546105173333,91.3271586005333
N104,SAHID SLAM SHETU,11.616,A,bridge,0.0,22.9546105173333,91.3271586005333
N104,RAMNAGAR BRIGE,17.41,A,bridge,5.7940000000000005,22.9406775950413,91.2783565768595
N104,RAMNAGAR SIAB CULVERT,18.717,A,bridge,1.3069999999999986,22.9436162237609,91.2660078638484
N104,SOMIR BAZAR SLAB CULVERT,25.02,A,bridge,6.303000000000001,22.9549506453074,91.2099171100323
N104,BAROPAL SLAB CULVERT,28.457,A,bridge,3.437000000000001,22.9499684924265,91.1761586894899
N104,Choumohni Bazar(Left),33.81,A,bridge,5.3530000000000015,22.9459525242424,91.1260321333333
N104,Chowmohoni Bazar(right),33.81,A,bridge,0.0,22.9459525242424,91.1260321333333
N104,ALIPUR BOX CULVERT,36.331,A,bridge,2.521000000000001,22.9406700125474,91.104453648309
N104,CONTRACTOR MOSJIDE BOX CULNERT,36.7,A,bridge,0.3689999999999998,22.9362668298342,91.1041743657458
N104,KABOWA BAZAR BOX CULVERT,40.719,A,bridge,4.018999999999998,22.9033930767441,91.0999670297674
N104,BOXSI MAZIR BOX CULVERT,44.84,A,bridge,4.121000000000002,22.8674438,91.0970645
N104,GAPTANG BOX CULVERT,45.109,A,bridge,0.26899999999999835,22.8644948384615,91.0969575561538
N104,OUTTOR SONAPUR BOX CULVERT,48.19,A,bridge,3.080999999999996,22.8385164697674,91.0992446418604
N104,SONAMIPUR BOX CULVERT,48.939,A,bridge,0.7490000000000023,22.8319003302681,91.1006688726053
N105,MODONPUR COLLEGE,1.1,A,bridge,47.839,23.69915705,90.5514491
N105,LALADI CULVERT,2.313,A,bridge,1.213,23.7070840042553,90.5594803060283
N105,KHAJLA PUR,3.769,A,bridge,1.456,23.7159717017241,90.5698255482758
N105,KAZI PARA,5.641,A,bridge,1.8719999999999999,23.7274051106382,90.5830848845744
N105,BOSTROL CULVERT,6.178,A,bridge,0.5369999999999999,23.7307182495049,90.5869127247524
N105,BRAAMAN,16.585,A,bridge,10.407,23.8167737889,90.5663002303
N105,BRAMMAN KALY,16.791,A,bridge,0.20599999999999952,23.8185418251,90.5658311477
N105,SHIMOLIA,17.39,A,bridge,0.5990000000000002,23.82369723648,90.56447829088
N105,MAZIPARA,18.846,A,bridge,1.4559999999999995,23.8355697727272,90.5602806
N105,CHAPRA,20.374,A,bridge,1.5279999999999987,23.8370714802955,90.5483091571428
N105,CHAPRY,20.625,A,bridge,0.2510000000000012,23.8361699204433,90.5460680857142
N105,POLKHAN,21.44,A,bridge,0.8150000000000013,23.8361566434782,90.5390552086956
N105,POLKHAN,21.674,A,bridge,0.2339999999999982,23.8377476173913,90.5376107768115
N105,GULLEN,22.104,A,bridge,0.4299999999999997,23.8406846291933,90.5349312661971
N105,GOLLAR,23.164,A,bridge,1.0600000000000023,23.8459770761346,90.5300450827232
N105,KEAFON,23.992,A,bridge,0.8279999999999994,23.8536842210526,90.5231528789473
N105,MADANPUR,24.561,A,bridge,0.5689999999999991,23.8575924656405,90.5196998343594
N105,ULAKOLA,26.697,A,bridge,2.1359999999999992,23.8716508911025,90.5065461963249
N105,PATARTEK,27.14,A,bridge,0.4430000000000014,23.8750783572533,90.504749175822
N105,SHAMARSINGH,27.625,A,bridge,0.48499999999999943,23.8788307750483,90.5027817831721
N105,SHAMARSINGH,28.385,A,bridge,0.7600000000000016,23.8841649488095,90.4989862071428
N105,MADANPUR,28.751,A,bridge,0.36599999999999966,23.8856211559322,90.4963353644067
N105,Ulukhola Bridge,29.116,A,bridge,0.36499999999999844,23.8858911498789,90.4927756864406
N105,SHAMARSINGH,29.116,A,bridge,0.0,23.8858911498789,90.4927756864406
N105,NARAYAN ROLI,29.868,A,bridge,0.7519999999999989,23.8877957956,90.4862561908
N105,NARAYAN ROLI,30.49,A,bridge,0.6219999999999999,23.8922016082,90.4840617126
N105,SHAMMUDDA,31.612,A,bridge,1.1219999999999999,23.9000311163498,90.4819416376425
N105,SHAMMUDDA,31.941,A,bridge,0.3290000000000006,23.9039881298947,90.4798911319999
N105,SAMUDAA,32.178,A,bridge,0.23699999999999832,23.9060116608421,90.479198144
N105,SHAMUDDA,32.594,A,bridge,0.4160000000000039,23.9087810798165,90.4768658055045
N105,DIRAJGRAM,34.758,A,bridge,2.1640000000000015,23.9221201867857,90.4630523696428
N105,DIRAJSHRAM,34.834,A,bridge,0.07600000000000051,23.9224368625,90.4623888625
N105,DIRASURAM,35.204,A,bridge,0.36999999999999744,23.9240826776119,90.459158330597
N105,BASURA,35.821,A,bridge,0.6169999999999973,23.9275104349253,90.4547073662686
N105,BASURA,36.521,A,bridge,0.7000000000000028,23.9318303820895,90.4503186477612
N105,JUGITALA,38.12,A,bridge,1.5989999999999966,23.9413308513317,90.4378418447941
N105,MOGORKHAL,38.653,A,bridge,0.5330000000000013,23.9439225614991,90.4337640512776
N105,MOGORKHAL,39.09,A,bridge,0.4370000000000047,23.9459245869257,90.4296521268551
N105,MONGLEKHAN,39.372,A,bridge,0.2819999999999965,23.9469564729428,90.4271704026499
N105,MADANPUR,39.716,A,bridge,0.3440000000000012,23.9479826676429,90.4245716433751
N105,BOGRA,40.338,A,bridge,0.6219999999999999,23.9490639294372,90.4188995177489
N105,BOGRA-2,40.635,A,bridge,0.29699999999999704,23.9494478437229,90.4160247248917
N105,BOGRA-3 BOX CULVERT,41.036,A,bridge,0.40100000000000335,23.950303375,90.4122093535714
N105,NOWZAR,41.73,A,bridge,0.6939999999999955,23.9520916858156,90.4049331287234
N105,NOWZAR-2,42.318,A,bridge,0.588000000000001,23.9554939148437,90.4018066429687
N106,TANARI BOTTOLA CULVERT,0.642,A,bridge,41.675999999999995,22.3989996464285,91.8198128357142
N106,BALUCHARA,1.436,A,bridge,0.7939999999999999,22.4059466,91.8186830923076
N106,BALUCHARA,2.143,A,bridge,0.7069999999999999,22.412053275,91.8185294333333
N106,AMAR BAZAR,3.297,A,bridge,1.1540000000000004,22.4222129444794,91.820007825552
N106,PASHIM CHARAKUL CUL,6.596,A,bridge,3.299,22.4510976273356,91.8176600723183
N106,PASHM CHARAKUL BOX CULV,6.829,A,bridge,0.23299999999999965,22.4531232379166,91.8173662475
N106,FATEPUR,8.202,A,bridge,1.3730000000000002,22.4652592666666,91.8164352
N106,MODANHAT,8.812,A,bridge,0.6099999999999994,22.4704996642036,91.8152784730706
N106,Modarhat Bridge,8.812,A,bridge,0.0,22.4704996642036,91.8152784730706
N106,ALALPARA BOX CUL,9.674,A,bridge,0.8620000000000001,22.4779060057803,91.8133609049133
N106,BODORGONA BOX CUL,17.052,A,bridge,7.378,22.5154714630769,91.8465342418461
N106,MANGHATA BOX CULVERT,18.383,A,bridge,1.3309999999999995,22.517860590625,91.8584986533653
N106,GOHIRA,18.697,A,bridge,0.31400000000000006,22.519044959375,91.86123483125
N106,GORIA STEEL BEEM,19.918,A,bridge,1.221,22.5244144663697,91.8712166966592
N106,Gohiro Steei Bridge,19.918,A,bridge,0.0,22.5244144663697,91.8712166966592
N106,SULTAN PUR CULVERT,22.317,A,bridge,2.399000000000001,22.5324965386554,91.8916659109243
N106,Birilia Steel bridge,22.823,A,bridge,0.5060000000000002,22.5331093008042,91.89654911689
N106,ROYZON BOT TOLA,23.665,A,bridge,0.8419999999999987,22.5346564480938,91.9044673140762
N106,DEOPARA,25.861,A,bridge,2.1960000000000015,22.5356289885638,91.9250053986702
N106,PURBO RAWJAN DALA MUK,28.72,A,bridge,2.858999999999998,22.5393906268339,91.9521974791505
N106,Rauzan dalarmuk Bridge,29.154,A,bridge,0.43400000000000105,22.5386663,91.9561389
N106,GODAR PAR,30.363,A,bridge,1.2089999999999996,22.5382539349693,91.968204193865
N106,GODAR PAR ARCH,30.727,A,bridge,0.36400000000000077,22.5401736559278,91.9690544966494
N106,1ST CHEEK POST,30.903,A,bridge,0.17599999999999838,22.5407718486891,91.9700912977528
N106,DILBABUNRA,31.149,A,bridge,0.24600000000000222,22.5411661895705,91.9723476699386
N106,Chairman Gate 2,33.109,A,bridge,1.9600000000000009,22.5439338567901,91.9855106148148
N106,CHAIRMAN GATE BOX CULVERT,33.221,A,bridge,0.11199999999999477,22.5447815512195,91.9859346146341
N106,PAHARPARA ARCH MAS,33.563,A,bridge,0.34200000000000585,22.5466522340277,91.9882234256944
N106,BETBUNIA BOX CULVERT,33.689,A,bridge,0.12599999999999767,22.5465993096491,91.9892642754386
N106,BETBUNIA ARCH MASONRY,33.869,A,bridge,0.17999999999999972,22.5459227650429,91.9908201744985
N106,BET BUNIA ARCH MA,33.897,A,bridge,0.027999999999998693,22.5458113346704,91.9910608621776
N106,BETBEAINA BOX CULVERT,34.37,A,bridge,0.472999999999999,22.5454676462963,91.9952659935185
N106,SUP NALA SUBMARGE,35.038,A,bridge,0.6679999999999993,22.5455193036437,92.0050399445344
N106,SHIKDER PARA CULVERT,35.678,A,bridge,0.6400000000000006,22.5447626163771,92.0067854176178
N106,SIKDAR PARA (2) CULVERT,35.986,A,bridge,0.30799999999999983,22.5439360457943,92.0095418140186
N106,Chukhover Mil Bridge,36.661,A,bridge,0.6750000000000043,22.5486653716738,92.0123754300429
N106,RANGUNID,36.819,A,bridge,0.15800000000000125,22.5497767287553,92.0132607725321
N106,RAMGONA BOX CULVERT,37.071,A,bridge,0.25199999999999534,22.5513393394799,92.0149879886524
N106,THANDA SORI,38.465,A,bridge,1.3940000000000055,22.555958752855,92.0267886431918
N106,THANDA CHORI SLAB,38.928,A,bridge,0.46299999999999386,22.557728795754,92.0307806793557
N106,THANDA CHORI,39.312,A,bridge,0.38400000000000034,22.5593320279411,92.03388754375
N106,RANIRAT ARCK,41.355,A,bridge,2.0429999999999993,22.574619117161,92.0427147411016
N106,SADAKPARA BOX,41.503,A,bridge,0.14800000000000324,22.5756298175757,92.0434282727272
N106,SADAK NAGAR CUL,42.132,A,bridge,0.6289999999999978,22.5794600180055,92.0473380518005
N106,GUBTULL CULVERT,42.317,A,bridge,0.18500000000000227,22.580563896319,92.0485816122699
N106,MOGOY CHORI,43.107,A,bridge,0.7899999999999991,22.5836623015105,92.0551782392749
N106,MOGA CHORI,44.33,A,bridge,1.222999999999999,22.5883422208333,92.0657728458333
N106,MOGI CHORI,45.223,A,bridge,0.8930000000000007,22.5934267934865,92.0713846477011
N106,MOGI CHORI,47.733,A,bridge,2.509999999999998,22.6037405683776,92.0909075887259
N106,GHAGRA ARCH MASO,49.015,A,bridge,1.2820000000000036,22.6095055465408,92.0974894968553
N106,GHARA PARA ARCH,49.352,A,bridge,0.3369999999999962,22.610977431132,92.0999182283018
N106,GAGRA BRIDGE,49.593,A,bridge,0.24100000000000676,22.6120300251572,92.1016550955975
N106,GAIACHORA ARCH MASONARY,50.279,A,bridge,0.6859999999999999,22.6180272733516,92.102682632967
N106,KALA BAGAN (2) ARCH(L),50.759,A,bridge,0.4799999999999969,22.6204395223404,92.1039324444149
N106,COLABAGAN ARCH MASONRY(R),50.759,A,bridge,0.0,22.6204395223404,92.1039324444149
N106,KHALA BAGAN 1,50.81,A,bridge,0.05100000000000193,22.6206768893617,92.1043129776595
N106,MOSHIS PARA CULVERT,51.297,A,bridge,0.48699999999999477,22.6229414321525,92.1081668079019
N106,MOSH PARA ARCH MASONRY,51.573,A,bridge,0.27600000000000335,22.6238188414168,92.1100887305177
N106,KOBAGON ARCH MASONRY,52.654,A,bridge,1.081000000000003,22.6315620774193,92.1138548677419
N106,BOTH BANI CULVERT,53.64,A,bridge,0.9859999999999971,22.638833161809,92.115618243216
N106,CHITTA ARCH MASONRY,54.041,A,bridge,0.40099999999999625,22.639689152,92.1174593697142
N106,MANIK CHARI BOX CULVERT,54.662,A,bridge,0.6210000000000022,22.6408329699999,92.12168824
N106,MONIK CHAR I RCC GIDER BRIDGE,55.929,A,bridge,1.267000000000003,22.6448155370689,92.1296145956896
N107,KALURGHAT BRIDGE,0.052,A,bridge,55.877,22.3940423375404,91.89205737411
N107,AFOLAHMED BRIDGE,1.917,A,bridge,1.865,22.3820119224043,91.9037775136612
N107,SHAKPURA BRIDGE,4.895,A,bridge,2.9779999999999998,22.3593103241758,91.9136013241758
N108,SOUTH KAOCHIA RCC GIDER BRIDGE,0.882,A,bridge,4.013,22.1037427264108,92.0823783778781
