road,id,model_type,condition,name,lat,lon,length
N2,1002250,bridge,A,SHAHA BAZAR BOX CULVERT,24.0523004491124,91.1669109218934,0.012000000000000455
N2,1002251,link,,Sylhet 139 km,24.0521111,91.1681938,0.1280000000000001
N1,1002252,link,,"Ctg 66 km,Feni 52 km",23.4149444,91.1801382,0.22499999999999432
N2,1002253,link,,Box culvert,24.0514167,91.1708882,0.06500000000001194
N1,1002254,link,,Bridge start,23.4131111,91.1846663,0.44599999999999795
N1,1002255,link,,Bridge end,23.4130556,91.1849163,0.027999999999991587
N2,1002256,bridge,C,Titas Bridge,24.0490325114685,91.1748803058741,0.01300000000000523
N2,1002258,link,,Sylhet 138 km,24.0479163,91.1767493,0.22799999999999443
N2,1002259,link,,Bridge start,24.0462497,91.1772216,0.19599999999999795
N1,1002260,link,,Km post missing,23.4125,91.1893886,0.02400000000000091
N2,1002261,bridge,C,RAZA BARIA RCC GIDER BRIDGE,24.0444605850241,91.1772486309178,0.17800000000001148
N2,1002263,link,,Bridge end,24.0444163,91.1772493,0.0049999999999954525
N1,1002264,bridge,B,MOSTAPUR RCC GIDER BRIDGE,23.4119324230158,91.1939029849206,0.29599999999999227
N2,1002266,link,,Bridge start,24.0428052,91.1803327,0.12600000000000477
N2,1002267,link,,Bridge end,24.0428052,91.1805827,0.028000000000005798
N2,1002268,link,,Km post missing,24.0427774,91.1820549,0.14699999999999136
N1,1002269,link,,Ctg 164 km,23.4113056,91.1988886,0.22800000000000864
N2,1002270,bridge,C,RAZABAZAR BOX CULVERT,24.0427906760598,91.1858224356608,0.15500000000000114
N2,1002271,link,,Box culvert,24.0428052,91.1899441,0.41899999999999693
N2,1002272,link,,Sylhet 136 km,24.042833,91.1919997,0.1979999999999933
N1,1002273,link,,Ctg 163 km,23.4100833,91.2087778,0.25500000000000966
N1,1002274,link,,Box culvert,23.4100278,91.2090833,0.03699999999999193
N2,1002275,bridge,A,BOE SHASY BOX CULVERT,24.0429401919598,91.1957517562814,0.09199999999999875
N2,1002276,link,,Box culvert,24.0430552,91.1997774,0.41200000000000614
N2,1002277,bridge,A,DABISOR BOX CULVERT,24.0430772680412,91.200538271134,0.07699999999999818
N2,1002278,link,,Sylhet 135 km,24.0431108,91.2016944,0.11700000000000443
N1,1002279,link,,Ctg 162 km,23.4048056,91.2165278,0.2819999999999965
N2,1002280,link,,Box culvert,24.0429997,91.2045,0.01300000000000523
N2,1002281,bridge,C,Rampur Bridge,24.0429702404358,91.2045500397094,0.0059999999999860165
N1,1002283,link,,Bridge start,23.40375,91.2176382,0.1530000000000058
N1,1002284,link,,Bridge end,23.4035556,91.2178049,0.028999999999996362
N2,1002285,link,,Bridge start,24.0409719,91.2079444,0.22500000000000853
N2,1002286,link,,Bridge end,24.0406108,91.2084722,0.06699999999999307
N2,1002287,bridge,B,Rampur Bridge-2,24.0407262413333,91.2101575271111,0.1869999999999976
N2,1002289,link,,Km post missing,24.0407497,91.2105,0.038000000000010914
N1,1002290,link,,Km post missing,23.398213447804338,91.22288776581436,0.2819999999999965
N1,1002291,bridge,C,Matigara Bridge,23.3976518197887,91.2234221346859,0.08400000000000318
N2,1002293,link,,Bridge start,24.0419719,91.2138333,0.006000000000000227
N2,1002295,link,,Bridge end,24.042083,91.2141667,0.03699999999999193
N2,1002296,bridge,A,KHALISHIMA BRIDGE,24.043172678511,91.2176082783418,0.3680000000000092
N2,1002297,bridge,A,CHANDURA BOX CULVERT,24.0432555888324,91.2178701375634,0.027999999999991587
N2,1002298,link,,Km post missing,24.043833,91.2196938,0.1950000000000074
N2,1002299,link,,Bridge start,24.0443608,91.2213882,0.18099999999999739
N2,1002300,link,,Bridge end,24.0444163,91.2216382,0.027999999999991587
N1,1002301,link,,Km post missing,23.3915274,91.2292493,0.0730000000000075
N1,1002302,link,,Box culvert,23.3914441,91.2293049,0.010000000000005116
N2,1002303,link,,Sylhet 132 km,24.0460552,91.2292771,0.7129999999999939
N1,1002304,link,,Box culvert,23.385083,91.2345552,0.17900000000000205
N1,1002305,link,,Box culvert,23.3849719,91.2346108,0.015000000000000568
N1,1002306,link,,Km post missing,23.3843886,91.2351108,0.08299999999999841
N2,1002307,link,,Box culvert,24.0472219,91.2358608,0.41199999999999193
N2,1002308,link,,Sylhet 131 km,24.0487497,91.2382497,0.31100000000000705
N2,1002309,bridge,A,BUDUNTI P C GIRDER BRIDGE,24.0498387163339,91.2390337290381,0.14400000000000546
N1,1002311,link,,Bridge start,23.3779716,91.2403608,0.0309999999999917
N1,1002312,link,,Bridge end,23.3777493,91.2405274,0.030000000000001137
N1,1002313,link,,Km post missing,23.377166,91.2409163,0.07200000000000273
N2,1002314,link,,Bridge start,24.0529167,91.2412497,0.2740000000000009
N2,1002315,link,,Bridge end,24.0534444,91.2415274,0.06699999999999307
N2,1002316,link,,Sylhet 130 km,24.0566111,91.2431941,0.382000000000005
N1,1002317,bridge,A,Suagazi Bridge.,23.3713647755,91.2450175414999,0.04200000000000159
N2,1002319,bridge,A,BULUNTI 2 BOX CULVERT,24.057338552505,91.2438914899799,0.0660000000000025
N1,1002320,link,,Km post missing,23.3695827,91.2462774,0.16899999999999693
N1,1002321,link,,Box culvert,23.3683327,91.2471108,0.17099999999999227
N2,1002322,link,,Box culvert,24.0599722,91.2464163,0.05100000000000193
N2,1002323,link,,Box culvert,24.0624722,91.2491663,0.3960000000000008
N2,1002324,link,,Sylhet 129 km,24.0631667,91.2499163,0.10500000000000398
N1,1002325,link,,"Ctg 156 km,Feni 43 km",23.3615278,91.2515556,0.35200000000000387
N2,1002326,bridge,A,BURUNDI (3) BOX CULVERT,24.065947923225,91.2530700166065,0.09299999999998931
N1,1002327,link,,Bridge start,23.3586389,91.25325,0.27300000000001035
N1,1002328,link,,Bridge end,23.3584444,91.2533333,0.02400000000000091
N2,1002329,link,,Box culvert,24.0683604,91.2558056,0.08899999999999864
N2,1002330,bridge,B,SHASHI BOX CULVERT,24.0691040355029,91.256625424852,0.11599999999999966
N2,1002331,link,,Sylhet 128 km,24.0694438,91.257,0.05299999999999727
N2,1002332,link,,Box culvert,24.0715271,91.2593056,0.33199999999999363
N1,1002333,link,,Km post missing,23.3536944,91.2561389,0.020000000000010232
N2,1002334,bridge,A,ISKMPUR BOX CULVERT,24.072462410775,91.2603098812854,0.12599999999999056
N1,1002335,bridge,C,Lalbag Bridge.,23.3521636774381,91.2572910746724,0.08200000000000784
N2,1002337,link,,Box culvert,24.074916,91.2629444,0.30100000000000193
N2,1002338,link,,Sylhet 127 km,24.0758604,91.2639444,0.14399999999999125
N1,1002339,link,,Box culvert,23.3486386,91.2599444,0.034000000000006025
N2,1002340,bridge,A,BILPASA CULVERT,24.0778696446351,91.2661291399141,0.2819999999999965
N1,1002341,link,,Km post missing,23.3463608,91.2616944,0.03100000000000591
N2,1002342,link,,Box culvert,24.0803049,91.2687771,0.35199999999998965
N1,1002343,bridge,A,CHANSIRI BOXCUIVERT,23.342671472,91.264485636,0.1530000000000058
N2,1002344,link,,Km post missing,24.0820827,91.2709438,0.14799999999999613
N1,1002345,link,,Km post missing,23.3390552,91.2672216,0.3470000000000084
N2,1002346,bridge,A,AMTOLI CULVERT,24.0822501969473,91.2762214315789,0.2259999999999991
N1,1002347,link,,Bridge start,23.3360274,91.2700549,0.2179999999999893
N1,1002348,link,,Bridge end,23.3357219,91.2703049,0.04400000000001114
N2,1002349,link,,Box culvert,24.0823604,91.2796938,0.11499999999999488
N1,1002350,link,,Road to Harishchar (Z1046),23.3347219,91.271166,0.028000000000005798
N2,1002351,link,,Sylhet 125 km,24.082666,91.2801104,0.02199999999999136
N2,1002352,bridge,A,ARINAGAR CULVERT,24.0830965810989,91.2807562536263,0.08200000000000784
N1,1002353,link,,Km post missing,23.3321938,91.2734716,0.26500000000000057
N2,1002354,link,,Box culvert,24.0850552,91.2836941,0.10799999999998988
N2,1002355,bridge,A,KHATABARI CULVERT,24.0852408324582,91.2840123147971,0.04000000000000625
N1,1002356,bridge,A,MIABAZAR BOX CULVERT,23.3301462324,91.2748792824,0.12300000000000466
N2,1002357,link,,Box culvert,24.0869997,91.2870274,0.2560000000000002
N2,1002358,link,,Information missing,24.0881108,91.2874997,0.13100000000000023
N2,1002359,bridge,B,MADUBPUR BAZAR BRIDGE,24.0909137298145,91.2885035489301,0.3289999999999935
N1,1002361,link,,Km post missing,23.3246382,91.278666,0.01300000000000523
N1,1002362,link,,Bridge start,23.324166,91.2791104,0.07299999999999329
N1,1002363,link,,Bridge end,23.3240827,91.279166,0.010000000000005116
N2,1002364,link,,Bridge start/ Start of Habiganj road Division / Bridge start/ Start of Habiganj road Division,24.094083,91.2896386,0.27599999999999625
N2,1002365,link,,Bridge end,24.0946386,91.289833,0.06499999999999773
N2,1002366,link,,Km post missing,24.0967774,91.2906386,0.23400000000000887
N2,1002367,bridge,A,KODHMADAB PUR,24.0972482904109,91.2911522986301,0.07499999999998863
N1,1002368,bridge,A,NOYA BAZER BOX CULVERT,23.3180696869138,91.2830867321701,0.14400000000000546
N1,1002369,link,,Km post missing,23.3171382,91.2836941,0.12300000000000466
N2,1002370,link,,Box culvert,24.0995274,91.2936386,0.09599999999998943
N1,1002371,link,,Bridge start,23.3149444,91.2844719,0.1740000000000066
N1,1002372,link,,Bridge end,23.31475,91.2845552,0.019000000000005457
N2,1002373,link,,Sylhet 122 km,24.1032778,91.2972219,0.3689999999999998
N2,1002374,bridge,A,Madhabpur Bridge,24.1042590088531,91.2979448987927,0.1319999999999908
N1,1002376,link,,Box culvert,23.3096389,91.2861386,0.09700000000000841
N1,1002377,link,,Km post missing,23.3086944,91.2864163,0.11299999999999955
N1,1002378,bridge,B,DOLL BARI CULVERT,23.3083612731261,91.2865787034735,0.04099999999999682
N2,1002379,link,,Bridge start,24.1069722,91.2999441,0.11400000000000432
N2,1002380,link,,Bridge end,24.1071111,91.3000278,0.02199999999999136
N1,1002381,link,,Box culvert,23.30425,91.288583,0.37000000000000455
N2,1002382,bridge,C,Mirnagar Bridge,24.1097965209979,91.3024099465696,0.0049999999999954525
N1,1002384,bridge,B,DHARMA PUR SLAB CULVERT,23.3034306450331,91.2889770397351,0.09700000000000841
N2,1002385,link,,Sylhet 121 km,24.1105556,91.3030833,0.009000000000000341
N2,1002386,link,,Bridge start,24.1121667,91.3048611,0.2569999999999908
N2,1002387,link,,Bridge end,24.1123889,91.3050556,0.0379999999999967
N1,1002388,link,,Km post missing,23.3006111,91.290333,0.047000000000011255
N1,1002389,bridge,A,LALGORE BEZER CULVERT,23.2979675271676,91.2910141369942,0.30299999999999727
N1,1002390,link,,Bridge start,23.296083,91.2914997,0.21599999999999397
N1,1002391,link,,Bridge end,23.2959719,91.2915274,0.014000000000010004
N2,1002392,link,,Sylhet 120 km,24.1169993,91.3099722,0.12999999999999545
N2,1002393,bridge,A,HARIA BOX CULVERT,24.1178998672727,91.310849880808,0.13599999999999568
N1,1002394,link,,Km post missing,23.2919163,91.2922219,0.20100000000000762
N2,1002395,link,,Box culvert,24.1202771,91.3131667,0.15800000000000125
N1,1002396,bridge,A,SUPUYA BOX CULVERT,23.2897066386454,91.2929584711155,0.10299999999999443
N1,1002397,link,,Box culvert,23.2876663,91.2936386,0.24099999999999966
N2,1002398,link,,Sylhet 119 km,24.1238882,91.3163611,0.16100000000000136
N2,1002399,bridge,A,Undhiura Bridge,24.1243593059382,91.3167782581947,0.06799999999999784
N1,1002401,link,,Km post missing,23.283583,91.2952219,0.26900000000000546
N2,1002402,link,,Bridge start,24.1268049,91.3189438,0.08399999999998897
N2,1002403,link,,Bridge end,24.127070117465752,91.31909743458904,0.034000000000006025
N1,1002404,bridge,B,BOWCHI BAZAR CULVERT,23.2821949258397,91.2966655096899,0.10299999999999443
N2,1002405,link,,Sylhet 118 km,24.1313604,91.3215827,0.44700000000000273
N1,1002406,link,,Box culvert,23.2787216,91.3002778,0.10600000000000875
N2,1002407,bridge,B,DOKHIN BEDHOSA,24.1327827852207,91.3222117568138,0.06499999999999773
N1,1002409,link,,Km post missing,23.2768882,91.3011944,0.16100000000000136
N2,1002410,link,,Bridge start,24.1356941,91.3234993,0.18899999999999295
N2,1002411,link,,Bridge end,24.1359163,91.3235271,0.02599999999999625
N1,1002412,bridge,B,AMAN GONG SLAB CULVERT,23.27301895,91.3029661882,0.2540000000000049
N2,1002413,bridge,A,Begura -2 Bridge,24.1391103339955,91.3250301847682,0.1290000000000049
N2,1002415,link,,Sylhet 117 km,24.1396941,91.3253049,0.06999999999999318
N2,1002416,link,,Bridge start,24.1416663,91.326916,0.277000000000001
N2,1002417,link,,Bridge end,24.1418886,91.3272216,0.04200000000000159
N1,1002418,link,,Km post missing,23.2686382,91.3049722,0.01300000000000523
N1,1002419,link,,Box culvert,23.2677493,91.3054722,0.11599999999999966
N1,1002420,link,,Box culvert,23.2654444,91.3064444,0.277000000000001
N1,1002421,link,,Box culvert,23.2636667,91.30675,0.20299999999998875
N2,1002422,bridge,A,Begurga -1 Bridge,24.1440329295154,91.3335726396475,0.06500000000001194
N2,1002424,link,,Sylhet 116 km,24.1440552,91.3336386,0.006999999999990791
N1,1002425,bridge,B,RANGAMATIA (1) BOX CULVERT,23.2618360940594,91.3070217386138,0.1360000000000099
N2,1002426,link,,Bridge start,24.1448886,91.3366108,0.1839999999999975
N1,1002427,link,,Km post missing,23.2601111,91.3072778,0.012000000000000455
N2,1002428,link,,Bridge end,24.1449441,91.336833,0.009999999999990905
N1,1002429,bridge,B,RANGOWATIA 2 CULVERT,23.25941665,91.3073611,0.06799999999999784
N1,1002430,link,,Box culvert,23.2587222,91.3074444,0.07800000000000296
N1,1002431,bridge,B,NOWA PARA BOX CULVERT,23.2576429774881,91.3076156494075,0.12100000000000932
N2,1002432,bridge,B,WORLDKOAL CULVERT,24.1463656258358,91.3420528395136,0.2849999999999966
N2,1002433,link,,Sylhet 115 km,24.1466386,91.3430552,0.10599999999999454
N2,1002434,bridge,A,JAGADISHPUR,24.1468901205607,91.3440217214953,0.10200000000000387
N1,1002435,bridge,B,HARISHARDE CULVERT,23.2527463398104,91.3083926405213,0.055999999999997385
N2,1002436,link,,Box culvert,24.1471663,91.345083,0.055999999999997385
N2,1002437,bridge,A,JAGADISHPUR,24.1475431932926,91.3458216457317,0.08899999999999864
N1,1002438,link,,Km post missing,23.2511944,91.3086389,0.029000000000010573
N2,1002439,link,,Road to Chunarughat(N204),24.1478608,91.3464441,0.04599999999999227
N2,1002440,link,,Box culvert,24.1481941,91.3466108,0.04399999999999693
N1,1002441,link,,Box culvert,23.249833,91.3091944,0.08400000000000318
N2,1002442,link,,Box culvert,24.1498886,91.3474441,0.12100000000000932
N1,1002443,link,,Bridge start,23.248333,91.3098056,0.06499999999999773
N2,1002444,bridge,C,JAGADISPUR 3 BOX CULVERT,24.1504398675958,91.3476775494773,0.001999999999995339
N1,1002445,link,,Bridge end,23.2481663,91.3098889,0.021000000000000796
N2,1002446,link,,Box culvert,24.15225,91.3484441,0.19899999999999807
N2,1002447,link,,Sylhet 114 km,24.1530278,91.3486108,0.08599999999999852
N1,1002448,link,,Box culvert,23.2452774,91.3110556,0.06199999999999761
N2,1002449,link,,Box culvert,24.15425,91.3487774,0.07900000000000773
N2,1002450,bridge,A,JAGADISHPUR 2 BOX CULVERT,24.1545094189265,91.3487842322033,0.028999999999996362
N1,1002451,bridge,B,SONAGATI BOX CULVERT,23.2443915125925,91.3114032292592,0.0010000000000047748
N1,1002452,link,,Km post missing,23.243083,91.3119167,0.16100000000000136
N1,1002453,bridge,B,BALUJURI BOX CULVERT,23.2429040619631,91.3119739539877,0.021000000000000796
N2,1002454,bridge,A,JOGIDISH PUR CULVERT,24.1562806240113,91.348830879661,0.015000000000000568
N1,1002455,link,,Box culvert,23.2416941,91.3123611,0.12699999999999534
N2,1002457,bridge,A,BELGOR CULVERT,24.158845592638,91.3489047233128,0.1290000000000049
N2,1002458,link,,Box culvert,24.1592222,91.3489163,0.033999999999991815
N1,1002459,bridge,A,BALUZURI 2 CULVERT,23.2397920309669,91.3125740860465,0.05299999999999727
N2,1002460,bridge,A,BELGOR BOX CULVERT,24.1607536901023,91.3489536829351,0.14400000000000546
N2,1002461,link,,Box culvert,24.1615,91.3489719,0.09600000000000364
N2,1002462,link,,Km post missing,24.1619722,91.3489997,0.04899999999999238
N2,1002463,bridge,A,NARONPUR CULVERT,24.1626046967032,91.3490109626373,0.07399999999999807
N1,1002464,bridge,A,KALIR BAZAR BOX CULVERT,23.2360759516523,91.3129901976744,0.05900000000001171
N2,1002465,link,,Box culvert,24.1635278,91.3490274,0.04899999999999238
N1,1002466,link,,Box culvert,23.2344997,91.3131667,0.12999999999999545
N1,1002467,link,,Km post missing,23.2343052,91.3131667,0.020000000000010232
N2,1002468,link,,Box culvert,24.1655278,91.3490274,0.0689999999999884
N2,1002469,bridge,A,NARAONPUR CULVERT,24.1656872448275,91.3490274,0.018000000000000682
N2,1002470,bridge,B,NANAR KHOLA CULVERT,24.1671222482758,91.3490274,0.16200000000000614
N1,1002471,link,,Box culvert,23.2314993,91.3132222,0.0660000000000025
N2,1002472,link,,Box culvert,24.1686104,91.3490274,0.10200000000000387
N2,1002473,bridge,A,ITAKHOLA BOX CULVERT,24.1698043993902,91.3490274,0.13299999999999557
N2,1002474,link,,Box culvert,24.1700827,91.3490274,0.0309999999999917
N1,1002475,bridge,B,KALIA BAZER BOC CULVERT,23.2289195919642,91.3134220678571,0.027000000000001023
N2,1002476,link,,Sylhet 112 km,24.1709993,91.3490552,0.06500000000001194
N1,1002477,link,,Box culvert,23.2275549,91.3135278,0.0899999999999892
N2,1002478,bridge,A,ITAKHOLA CULVERT,24.1720276505154,91.3490552,0.02400000000000091
N2,1002479,link,,Box culvert,24.1727493,91.3490552,0.0799999999999983
N1,1002480,bridge,B,CHAUDDAGARAM BOX CULVERT,23.2259184472573,91.3135697177215,0.07500000000000284
N1,1002481,link,,Km post missing,23.2253882,91.3135833,0.058000000000006935
N2,1002482,link,,Box culvert,24.1748604,91.3490552,0.09999999999999432
N2,1002483,bridge,A,BANGADOBA,24.1762611963597,91.3493166873661,0.15699999999999648
N1,1002484,bridge,A,CHADDAGRAM BAZAR BOX CULVERT,23.2220338977777,91.3137005933333,0.12300000000000466
N1,1002485,link,,Road to Bangadda (Z1045),23.221416,91.3137222,0.06999999999999318
N2,1002486,link,,Box culvert,24.1790271,91.349833,0.11700000000000443
N2,1002487,link,,Sylhet 111 km,24.1799993,91.35,0.10600000000000875
N1,1002488,link,,Box culvert,23.2184993,91.3143889,0.10499999999998977
N2,1002489,bridge,A,BANGADOBA BOX CULVERT,24.1824936827999,91.3501544568,0.17300000000000182
N1,1002490,link,,Km post missing,23.2165556,91.3149167,0.049000000000006594
N2,1002491,link,,Box culvert,24.1853469696,91.3503311376,0.26899999999999125
N1,1002492,bridge,B,HAYDAR POLE BOX CULVERT,23.2131955721448,91.3153497403899,0.11700000000000443
N2,1002493,bridge,A,KAROLA,24.188343818,91.350516708,0.21699999999999875
N2,1002494,link,,Sylhet 110 km,24.1889719,91.3505556,0.07000000000000739
N1,1002495,link,,Box culvert,23.2103056,91.3157222,0.044999999999987494
N2,1002496,link,,Box culvert,24.191083,91.3505278,0.19200000000000728
N2,1002497,bridge,A,PATONPUR,24.1914097549132,91.3505278,0.03699999999999193
N1,1002498,link,,Km post missing,23.2078889,91.3159722,0.05300000000001148
N2,1002499,link,,Box culvert,24.1941386,91.3505278,0.2560000000000002
N1,1002500,bridge,A,FALGUNCORA CULVERT,23.2050386287937,91.3163167282749,0.06299999999998818
N2,1002501,bridge,A,RATONPUR BOX CULVERT,24.1957657783783,91.3507017061425,0.11900000000001398
N2,1002502,link,,Sylhet 109 km,24.1977774,91.3509167,0.22499999999999432
N2,1002503,link,,Box culvert,24.1985274,91.351,0.08100000000000307
N1,1002504,link,,Box culvert,23.201,91.3168049,0.027000000000001023
N2,1002505,bridge,A,NOWA PARA BOX CULVERT,24.1995860414918,91.3511658801864,0.09499999999999886
N1,1002506,link,,Km post missing,23.1990274,91.3170549,0.13400000000000034
N2,1002507,bridge,A,NOWA PARA,24.2014256480186,91.3514541310023,0.07799999999998875
N2,1002508,link,,Box culvert,24.20225,91.3515833,0.09500000000001307
N1,1002509,bridge,A,ATTOCK GRAM BOX CULVERT,23.1961887953757,91.3176705069364,0.18199999999998795
N2,1002510,link,,Box culvert,24.2041389,91.3519167,0.028000000000005798
N2,1002511,bridge,A,NOWAPARA BOX CULVERT,24.2054472164516,91.3525778725806,0.15699999999999648
N2,1002512,bridge,A,NOWA PARA BOX CULVERT,24.2066638674193,91.3531927209677,0.1460000000000008
N2,1002513,link,,Sylhet 108 km,24.2067222,91.3532222,0.007000000000005002
N2,1002514,link,,Box culvert,24.2078056,91.3539722,0.1490000000000009
N1,1002515,link,,Box culvert,23.1921108,91.3185549,0.022999999999996135
N2,1002516,bridge,A,SHAPUR,24.2085601744827,91.3544752496551,0.07800000000000296
N2,1002518,link,,Box culvert,24.2088889,91.3546944,0.04399999999999693
N1,1002519,link,,Km post missing,23.1909997,91.3192493,0.01300000000000523
N2,1002520,link,,Bridge start,24.2108333,91.3560278,0.2389999999999901
N2,1002521,link,,Bridge end,24.2110556,91.3561944,0.03300000000000125
N2,1002522,bridge,A,SAHAPUR BOX CULVERT,24.2120458313539,91.3569636109263,0.13400000000000034
N1,1002523,bridge,C,BOSONTA PUR BOX CULVERT,23.1874350254302,91.3209051317399,0.027000000000001023
N1,1002524,link,,Bridge start,23.1866941,91.3212493,0.09000000000000341
N1,1002525,link,,Bridge end,23.1866108,91.3212771,0.012000000000000455
N2,1002526,link,,Sylhet 107 km,24.2141667,91.3586111,0.15800000000000125
N2,1002527,link,,Box culvert,24.2141944,91.3586389,0.006000000000000227
N1,1002528,link,,Km post missing,23.1826382,91.3210827,0.30100000000000193
N2,1002529,bridge,A,HORITOLA BOX CULVERT,24.2166045893846,91.3608968426153,0.055999999999997385
N1,1002530,bridge,B,BASHONTA PUR (2),23.1817958149837,91.3208787514658,0.04200000000000159
N2,1002531,bridge,A,HARITALA 2 BOX CULVERT,24.2176577813846,91.3618835066153,0.11399999999999011
N2,1002532,link,,Box culvert,24.2185827,91.36275,0.13700000000000045
N2,1002533,bridge,A,HORI TOLA BOX CULVERT,24.2188854253164,91.3629662360759,0.04100000000001103
N2,1002534,link,,Box culvert,24.2197493,91.3635833,0.11699999999999022
N2,1002535,bridge,A,HORITALA BOX CULVERT,24.2206161977528,91.3639615960674,0.10099999999999909
N1,1002536,link,,Box culvert,23.1773604,91.3198049,0.006000000000000227
N2,1002537,link,,Box culvert,24.2212771,91.36425,0.07100000000001216
N2,1002538,link,,Sylhet 106 km,24.2214438,91.3642778,0.012999999999991019
N2,1002539,bridge,A,SHIBPUR BOX CULVERT,24.223148515736,91.3647176883248,0.1950000000000074
N2,1002540,link,,Box culvert,24.223166,91.3647222,0.001999999999995339
N1,1002541,link,,Ctg 133 km,23.172916,91.3205271,0.23399999999999466
N1,1002542,bridge,B,NANKORA BOX CULVERT,23.1726272318681,91.3205774642857,0.03300000000000125
N2,1002543,link,,Box culvert,24.2256382,91.3645278,0.019000000000005457
N2,1002544,bridge,A,SHIBPUR BOX CULVERT,24.2270687986636,91.3652380040089,0.16400000000000148
N2,1002545,bridge,A,SHIBPUR BOX CULVERT,24.227627081069,91.3655151567928,0.06399999999999295
N2,1002546,bridge,A,SHIBPUR BOX CULVERT,24.2287000300668,91.3660478097995,0.12300000000000466
N2,1002547,link,,Box culvert,24.2295549,91.3664722,0.09799999999999898
N1,1002548,link,,Bridge start,23.1681382,91.3213604,0.045000000000001705
N1,1002549,link,,Bridge end,23.1680549,91.3213604,0.013999999999995794
N2,1002550,link,,Box culvert,24.2300827,91.3666111,0.0040000000000048885
N2,1002551,link,,Sylhet 105 km,24.2301938,91.3666389,0.009999999999990905
N2,1002552,link,,Box culvert,24.231166,91.3669716,0.11599999999999966
N2,1002553,bridge,A,SHIBPUR BOX CULVERT,24.2324161,91.3672956666666,0.14300000000000068
N2,1002554,bridge,A,SOUDURP 2,24.2333514895104,91.3675381501165,0.10699999999999932
N1,1002555,link,,Km post missing,23.1641389,91.3214993,0.060000000000002274
N1,1002556,bridge,A,ANDAJER BAZER BOX CULVERT,23.1635138669191,91.3215889464646,0.07099999999999795
N2,1002557,link,,Box culvert,24.2349163,91.3679438,0.04800000000000182
N2,1002558,link,,Box culvert,24.2358608,91.3680827,0.10900000000000887
N2,1002559,bridge,A,RIAZNAZAR BOX CULVERT,24.2373891878612,91.3683910708092,0.1670000000000016
N2,1002560,link,,Sylhet 104 km,24.2390274,91.3687216,0.17899999999998784
N2,1002561,link,,Box culvert,24.239871780645164,91.36895125558311,0.09800000000001319
N2,1002562,bridge,A,RIAZ NAGAR BOX CULVERT,24.240104416129,91.3690145280397,0.026999999999986812
N1,1002563,link,,Box culvert,23.1571667,91.3224993,0.09300000000000352
N2,1002564,link,,Box culvert,24.2424997,91.369666,0.18500000000000227
N1,1002565,link,,Km post missing,23.1554167,91.3232771,0.022999999999996135
N1,1002566,bridge,B,DIMATOLI (1) BOX CULVERT,23.1527364949367,91.3243178772152,0.2960000000000065
N2,1002567,bridge,A,TAJPUR BOX CULVERT,24.2453919661129,91.370552332392,0.018000000000000682
N2,1002568,link,,Sylhet 103 km,24.2476663,91.3712493,0.26500000000000057
N2,1002569,link,,Box culvert,24.2477774,91.3712771,0.01099999999999568
N1,1002570,link,,Road to Nangolhat (Z1048),23.1496941,91.3254993,0.04199999999998738
N2,1002571,bridge,A,JAJPUR BOX CULVERT,24.2483684288571,91.3715551882857,0.03100000000000591
N1,1002572,link,,Box culvert,23.1480274,91.3264993,0.23799999999999955
N2,1002573,link,,Box culvert,24.2506111,91.3726104,0.03900000000001569
N2,1002574,bridge,A,TAJPUR BOX CULVERT,24.2510285976119,91.3728521116417,0.05299999999999727
N1,1002575,link,,Km post missing,23.1471663,91.3266938,0.007000000000005002
N2,1002576,link,,Box culvert,24.25325,91.3741382,0.27499999999997726
N2,1002577,bridge,A,BAKHARNAGAR BOX CULVERT,24.2539687209876,91.3747529907407,0.10099999999999909
N1,1002578,bridge,B,DIMATOLY (2) BOX CULVERT,23.1436667679334,91.3266680470308,0.014000000000010004
N1,1002579,link,,Box culvert,23.1433886,91.326666,0.03100000000000591
N2,1002580,link,,Sylhet 102 km,24.2555556,91.3761104,0.17799999999999727
N2,1002581,link,,Box culvert,24.2558889,91.3763049,0.04400000000001114
N2,1002582,bridge,A,CHARA BOX CULVERT,24.2565296885386,91.376727700573,0.08299999999999841
N1,1002583,bridge,B,JAGARNATHPUR BOX CULVERT,23.1389893200345,91.3263585348877,0.18799999999998818
N2,1002584,link,,Box culvert,24.2585833,91.3780827,0.07800000000000296
N1,1002585,link,,Km post missing,23.1382219,91.3263049,0.008000000000009777
N2,1002586,bridge,A,CHARA BOX CULVERT,24.2588610764705,91.3782461,0.027999999999991587
N1,1002587,link,,Box culvert,23.1374163,91.3264716,0.07400000000001228
N2,1002588,bridge,A,CHARA BOX CULVERT,24.2599490343137,91.3788860833333,0.06699999999997885
N2,1002589,link,,Box culvert,24.2609444,91.3794716,0.1290000000000191
N2,1002590,link,,Box culvert,24.2620833,91.3801382,0.1379999999999768
N1,1002591,bridge,B,JAGOT PUR BOX CULVERT,23.1332639685968,91.327546416481,0.14200000000002433
N2,1002592,link,,Sylhet 101 km,24.2633333,91.3808604,0.020999999999986585
N2,1002593,bridge,B,GORIPUR BOX CULVERT,24.2634051199999,91.3809022189091,0.009000000000014552
N2,1002594,bridge,B,GORIPUR BOX CULVERT,24.26536022,91.3820406225454,0.24499999999997613
N2,1002595,link,,Box culvert,24.2655278,91.3821382,0.021000000000015007
