road,id,model_type,condition,name,lat,lon,length
N108,1003208,bridge,D,Dostidar hat-2 Bridge.,22.1100096648888,92.0962011768888,0.0
N108,1003209,link,,Bridge start,22.1100556,92.0964997,0.03100000000000014
N108,1003210,link,,Bridge end,22.1100556,92.0967219,0.02499999999999991
N108,1003211,link,,Km post missing,22.1111389,92.1008333,0.44399999999999995
N108,1003212,link,,Km post missing,22.1164167,92.1084722,1.0
N108,1003213,bridge,A,Shotto Pir er Majar Bridge.,22.1222379644889,92.1144522210748,0.9000000000000004
N108,1003214,bridge,B,BAJALIA BRIDGL 1,22.1222379644889,92.1144522210748,0.0
N108,1003215,link,,Bridge Start,22.1225549,92.1147778,0.04899999999999949
N108,1003216,link,,Bridge end,22.123166,92.1153889,0.09800000000000075
N108,1003217,link,,Bandarban 17 km,22.1231938,92.1153611,0.0029999999999992255
N108,1003218,bridge,A,BAKALIA BOX CULVERT,22.12429315,92.1171554692307,0.23100000000000076
N108,1003219,link,,Box Culvert,22.1245549,92.1175827,0.054999999999999716
N108,1003220,bridge,A,BAZALIA BOX CULVERT,22.1246271910958,92.118522549315,0.09499999999999975
N108,1003221,link,,Box Culvert,22.124666,92.1190271,0.051000000000000156
N108,1003222,bridge,A,BAJALIA BOX CULVERT,22.1248228208178,92.1211110260223,0.21699999999999964
N108,1003223,link,,Box Culvert,22.1248604,92.1216104,0.05200000000000049
N108,1003224,link,,Km post missing,22.1255827,92.124416,0.2989999999999995
N108,1003225,bridge,B,BAJALIA BAILEY WITH STEEL DECK,22.1260629933333,92.1250115941666,0.08300000000000018
N108,1003226,bridge,C,Bajlia Bridge-01,22.1260629933333,92.1250115941666,0.0
N108,1003227,link,,Bridge start,22.1262771,92.1252771,0.03699999999999992
N108,1003228,link,,Bridge end,22.1264716,92.1255271,0.03699999999999992
N108,1003229,bridge,A,KATA- KHALI PC GIDER BRIDGE,22.1275380493011,92.1322904562897,0.7370000000000001
N108,1003230,bridge,C,Bajalia Bridge-2,22.1275380493011,92.1322904562897,0.0
N108,1003231,link,,Bridge start,22.1276104,92.1327493,0.04999999999999982
N108,1003232,link,,Bridge end,22.127666,92.1332216,0.051000000000000156
N108,1003233,link,,Bandarban 15 km,22.127666,92.1332493,0.001000000000000334
N108,1003234,link,,Box Culvert,22.1277771,92.1348608,0.011999999999999567
N108,1003235,link,,Box Culvert / Box Culvert,22.1273882,92.1395274,0.14800000000000058
N108,1003236,bridge,A,BORO DOARA BOX CULVERT,22.1270913985559,92.1411748483754,0.44399999999999995
N108,1003237,link,,Bandarban 14 km,22.1268327,92.1426108,0.38700000000000045
N108,1003238,bridge,A,BORA DOARA RCC BRIDGE,22.1276474698863,92.1453112232954,0.29499999999999993
N108,1003239,bridge,A,Boddhopara Bridge,22.1276474698863,92.1453112232954,0.0
N108,1003240,link,,Bridge start,22.1278049,92.145833,0.05699999999999861
N108,1003241,link,,Bridge end,22.1278049,92.1459997,0.02000000000000135
N108,1003242,link,,Km post missing,22.1286382,92.1520833,0.6280000000000001
N108,1003243,bridge,A,HAL DIA BOX CULVERT,22.1310880261764,92.1603450247058,0.956999999999999
N108,1003244,link,,Bandarban 12 km,22.1312493,92.1608889,0.06300000000000061
N108,1003245,link,,Box Culvert,22.1313604,92.1608889,0.0129999999999999
N108,1003246,bridge,A,HOLODIA BOX CULVERT,22.1342932143162,92.1619118700854,0.3829999999999991
N108,1003247,link,,Box Culvert,22.1349441,92.1621389,0.08500000000000085
N108,1003248,link,,Bandarban 11 km,22.1359719,92.16625,0.5340000000000007
N108,1003249,bridge,C,Shoalok Bridge-1,22.1399318765363,92.170354362905,0.7779999999999987
N108,1003250,bridge,C,SOALOK BORO RCC GIDER BRIDGE,22.1399318765363,92.170354362905,0.0
N108,1003251,link,,Bridge start,22.1405274,92.1709716,0.11700000000000088
N108,1003252,link,,Bridge end,22.1406663,92.171666,0.07399999999999984
N108,1003253,link,,Bandarban 10 km,22.1408608,92.1722216,0.06099999999999994
N108,1003254,bridge,A,SHOALK HIGH SCHOOL,22.1413926628415,92.1726537360655,0.0730000000000004
N108,1003255,link,,Box Culvert,22.1421941,92.1733049,0.10999999999999943
N108,1003256,bridge,A,Shoalok Bridge-2,22.142266537037,92.1734723933333,0.02200000000000024
N108,1003257,link,,Bridge start,22.1426386,92.1743327,0.11299999999999955
N108,1003258,link,,Bridge end,22.1426108,92.1744993,0.016000000000000014
N108,1003259,bridge,A,SOALAX R.C.C,22.1426408954838,92.1747301283871,0.02800000000000047
N108,1003260,bridge,D,Majherpara Bridge-1,22.1426408954838,92.1747301283871,0.0
N108,1003261,bridge,B,Majherpara Bridge-2,22.1427473045161,92.1755462716129,0.0990000000000002
N108,1003262,bridge,C,SHOALOK RCC GIDER BRIDGE,22.1427473045161,92.1755462716129,0.0
N108,1003263,link,,Bridge start,22.1427774,92.1757771,0.027999999999998693
N108,1003264,link,,Bridge end,22.142833,92.1758049,0.015000000000000568
N108,1003265,bridge,A,SHOALOK BRIGE,22.1431539777777,92.1761258777777,0.03200000000000003
N108,1003266,bridge,C,Majher Para Bridge-3,22.1431539777777,92.1761258777777,0.0
N108,1003267,link,,Bridge start,22.1435552,92.1765271,0.040000000000000924
N108,1003268,link,,Bridge end,22.1436108,92.1765827,0.013999999999999346
N108,1003269,link,,Bridge start,22.143833,92.1768604,0.05599999999999916
N108,1003270,link,,Bridge end,22.1439163,92.1769438,0.014000000000001123
N108,1003271,bridge,A,SOALOK PARA RCC GIDER BRIDGE,22.145233,92.1775438,0.18299999999999983
N108,1003272,bridge,A,MAZAR PARA-RASTER,22.1453265360655,92.1775864229508,0.0129999999999999
N108,1003273,link,,Bridge start,22.1461108,92.1779438,0.10899999999999999
N108,1003274,link,,Bridge end,22.1461941,92.1780827,0.022999999999999687
N108,1003275,link,,Bandarban  9 km,22.1464163,92.1782771,0.02400000000000091
N108,1003276,bridge,A,MAZAR PARA BRIDGE,22.1464978874125,92.1783023517482,0.009999999999999787
N108,1003277,bridge,D,Majherpara Bazar Bridge.,22.1464978874125,92.1783023517482,0.0
N108,1003278,link,,Bridge start,22.147583,92.1786382,0.13299999999999912
N108,1003279,link,,Bridge end,22.1476941,92.1786382,0.015000000000000568
N108,1003280,bridge,A,LAMBA BAG BOX CULVERT,22.1491500794117,92.1792043764705,0.06600000000000072
N108,1003281,link,,Box Culvert / Box Culvert,22.1521944,92.1803882,0.1379999999999999
N108,1003282,bridge,A,LAMBA BAY (1),22.152474647575,92.1802948161662,0.20800000000000018
N108,1003283,bridge,A,LAM BA BAY 2,22.1525649196304,92.1802647357967,0.0669999999999984
N108,1003284,bridge,A,LOMBA BAY (3),22.152753547806,92.1802018812933,0.14000000000000057
N108,1003285,link,,Box Culvert,22.1527778,92.1801938,0.018000000000000682
N108,1003286,bridge,A,LAMBA BAY (4),22.1534148133333,92.1799567333333,0.07199999999999918
N108,1003287,link,,Box Culvert,22.1539722,92.1797493,0.06300000000000061
N108,1003288,bridge,A,LAMBA RASTA (1),22.1540420399999,92.1797207285714,0.007999999999999119
N108,1003289,link,,Km post missing,22.1545833,92.1794993,0.062000000000001165
N108,1003290,bridge,A,LAMBA RASTA (2),22.154602240909,92.1794955227272,0.0030000000000001137
N108,1003291,link,,Box Culvert,22.1547222,92.1794716,0.019000000000000128
N108,1003292,link,,Box Culvert,22.1551389,92.1791382,0.011999999999998678
N108,1003293,link,,Box Culvert,22.1559444,92.1788604,0.012000000000000455
N108,1003294,bridge,A,LAMBA RASTA BOX (1),22.1558953941176,92.1788702117647,0.021000000000000796
N108,1003295,link,,Box Culvert,22.1556667,92.178916,0.09799999999999898
N108,1003296,link,,Box Culvert,22.1562778,92.1785827,0.06400000000000006
N108,1003297,bridge,A,LEICHA BOX CULVERT,22.1577728641509,92.1777057619946,0.19200000000000017
N108,1003298,bridge,A,LEICHA BOX CULVERT,22.1582244981132,92.1774408536388,0.05799999999999983
N108,1003299,bridge,A,RAISA BOX CULVERT,22.1589564566037,92.177011519407,0.09399999999999942
N108,1003300,link,,Box Culvert,22.1591667,92.1768882,0.027000000000001023
N108,1003301,link,,Box Culvert,22.1596389,92.1766382,0.05599999999999916
N108,1003302,link,,Box Culvert,22.1603056,92.1762771,0.09600000000000009
N108,1003303,bridge,A,RAISA RCC BRIDGE,22.1617185692832,92.1767873232081,0.20700000000000074
N108,1003304,bridge,A,Reicha Bazar Bridge,22.1617185692832,92.1767873232081,0.0
N108,1003305,link,,Bandarban 7 km,22.1623056,92.1769993,0.0860000000000003
N108,1003306,link,,Bridge start,22.16275,92.1775827,0.08699999999999974
N108,1003307,link,,Bridge end,22.1631111,92.1777771,0.04499999999999993
N108,1003308,intersection,,Bandarban 6 km,22.1684993,92.181916,0.886000000000001
N108,1003309,link,,Bandarban 5 km,22.1742493,92.1862774,1.001999999999999
N108,1003310,link,,Bandarban 4 km,22.1813604,92.1911108,0.9939999999999998
N108,1003311,bridge,A,LAL MOHON PARA,22.1820543504672,92.1946014457943,0.48600000000000065
N108,1003312,bridge,B,Kana Para Bridge,22.1820543504672,92.1946014457943,0.0
N108,1003313,link,,Bridge start,22.1822771,92.1957219,0.1559999999999988
N108,1003314,link,,Bridge end,22.1823327,92.195833,0.01699999999999946
N108,1003315,link,,Bandarban 3 km,22.1846108,92.1977497,0.3420000000000023
N108,1003316,bridge,B,AMTOLI PARA STEEL BEAM AND RCC SLAB,22.1838059066398,92.2049397523138,0.9599999999999973
N108,1003317,bridge,B,Amtolipara Bridge,22.1838059066398,92.2049397523138,0.0
N108,1003318,link,,Inf missing,22.1837774,92.2051944,0.03400000000000247
N108,1003319,intersection,,Bridge start,22.1831938,92.2061944,0.1319999999999979
N108,1003320,link,,Bridge end,22.1831104,92.2065556,0.03500000000000014
N108,1003321,bridge,A,AAMTOLI BRIGE 1,22.1837093265454,92.2072278938181,0.10400000000000276
N108,1003322,bridge,A,Amtoli para RCC Bridge.,22.1837093265454,92.2072278938181,0.0
N108,1003323,link,,Bridge start,22.1846941,92.2083333,0.17099999999999937
N108,1003324,link,,Bridge end,22.1847219,92.2084167,0.012000000000000455
N108,1003325,bridge,A,AMTOLI PARA BRIDGE,22.1847935438053,92.2088726876106,0.05299999999999727
N108,1003326,bridge,B,Amtoli para Rcc Bridge-2,22.1847935438053,92.2088726876106,0.0
N108,1003327,link,,Box Culvert,22.1850274,92.2103611,0.17300000000000182
N108,1003328,bridge,B,MISKI BOX CULVERT,22.1866028692015,92.2116978513308,0.2259999999999991
N108,1003329,link,,Box Culvert,22.1868608,92.2119167,0.036999999999999034
N108,1003330,link,,Inf missing,22.1866941,92.2123889,0.06900000000000261
N108,1003331,link,,Box Culvert,22.186333,92.2128889,0.06499999999999773
N108,1003332,bridge,A,BUS STATION RCC GIDER BRIDGE,22.1870154173333,92.2132735246666,0.13400000000000034
N108,1003333,bridge,B,Bus stand Bridge-2,22.1870154173333,92.2132735246666,0.0
N108,1003334,bridge,A,BUS STAION BANDAKBAN,22.18763163,92.213620835,0.12100000000000222
N108,1003335,bridge,C,Bus Stand -1 Bridge,22.18763163,92.213620835,0.0
N108,1003336,link,,Bridge start,22.1878608,92.21375,0.04499999999999815
N108,1003337,link,,Bridge end,22.1878608,92.2138333,0.006000000000000227
N108,1003338,bridge,A,MISKI RCC GIDER BRIDGE,22.1885673435897,92.214289176923,0.09600000000000009
N108,1003339,bridge,A,Miski Bridge,22.1885673435897,92.214289176923,0.0
N108,1003340,link,,Bridge start,22.1887219,92.2143889,0.021000000000000796
N108,1003341,link,,Bridge end,22.1889441,92.2145278,0.029999999999997584
N108,1003342,link,,Bridge start,22.1899163,92.2150833,0.12300000000000111
N108,1003343,link,,Bridge end,22.1901941,92.2151944,0.04400000000000048
N108,1003344,intersection,,"Z 1811, Bandarban-Thanchi road",22.1911663,92.215,0.10300000000000153
N108,1003345,link,,Bandarban 0 km,22.1930274,92.2156111,0.22100000000000009
N108,1003346,sourcesink,,End of road Intersecting R161 at Bandarban,22.1960552,92.2176104,0.3099999999999987
N109,1003347,sourcesink,,Road Start from N1 at after Ramu Hospital.,21.4433608,92.1014722,0.0
N109,1003348,link,,Bridge start,21.4423052,92.1019167,0.125
N109,1003349,link,,Bridge end,21.4418886,92.1019444,0.04999999999999999
N109,1003350,link,,Bridge start,21.4407774,92.1022778,0.13
N109,1003351,link,,Bridge end,21.440583,92.1018056,0.02300000000000002
N109,1003352,link,,Box culvert,21.4352774,92.103,0.593
N109,1003353,link,,Info.Missing,21.435083,92.1030278,0.02399999999999991
N109,1003354,link,,"Z1009 ,Ramu-Maricha road",21.4295271,92.1041667,0.64
N109,1003355,link,,Box Culvert,21.4292216,92.102,0.19500000000000006
N109,1003356,intersection,,Km post missing,21.4290271,92.1006111,0.16500000000000004
N109,1003357,link,,Box culvert,21.4286382,92.0971108,0.3749999999999998
N109,1003358,sourcesink,,Road end with Khalekuzzaman Chattar at N1.,21.4284716,92.0953052,0.18999999999999995
N110,1003359,sourcesink,,"Road Start from N1 at Teknaff 79 Km Cox,s Bazar 8 Km.",21.4259438,92.0232493,0.0
N110,1003360,bridge,A,zilinza kali,21.4248318739473,92.0200220881578,0.371
N110,1003361,link,,Box culvert,21.4248049,92.0199438,0.009000000000000008
N110,1003362,bridge,A,JANAGONA B0X,21.4246159328227,92.0157343496717,0.44399999999999995
N110,1003363,link,,Box culvert,21.4246104,92.0156111,0.013000000000000012
N110,1003364,bridge,A,DANARGONA,21.4245868307017,92.0146656903508,0.09700000000000009
N110,1003365,link,,Box culvert,21.4245827,92.0145,0.016999999999999904
N110,1003366,intersection,,Km post missing,21.4245827,92.0139722,0.049000000000000044
N110,1003367,bridge,A,HABIRADA,21.4259617425339,92.0103918832579,0.42199999999999993
N110,1003368,link,,Box culvert,21.4260271,92.0102222,0.020000000000000018
N110,1003369,bridge,A,THANAPARISHAD BOX,21.4270424155172,92.0073792982758,0.31800000000000006
N110,1003370,link,,Box culvert,21.4271382,92.0071111,0.030000000000000027
N110,1003371,link,,Road to Jhinuk Market (R180),21.4271938,92.0061667,0.09999999999999987
N110,1003372,intersection,,Km post missing,21.4269438,92.0051111,0.1100000000000001
N110,1003373,bridge,C,COXBAZAR STSND,21.4268429481481,92.0048950333333,0.028000000000000025
N110,1003374,intersection,,Box culvert,21.4267493,92.0046944,0.0259999999999998
N110,1003375,link,,Box culvert,21.4251382,91.9997219,0.5580000000000003
N110,1003376,intersection,,Km post missing,21.423416,91.9964441,0.3879999999999999
N110,1003377,bridge,A,COXBAZAR GOAL GATE,21.422106748538,91.9938507052631,0.31000000000000005
N110,1003378,link,,Box culvert,21.4219716,91.993583,0.03200000000000003
N110,1003379,bridge,B,POLISHINA COX BAZAR.,21.4210300738095,91.9917483535714,0.21899999999999986
N110,1003380,link,,Box culvert,21.4208882,91.9914719,0.03299999999999992
N110,1003381,link,,"Cox,s Bazar 4 km",21.4182771,91.9891663,0.3860000000000001
N110,1003382,bridge,A,KALATALI BOX,21.4159755,91.9845888423487,0.5479999999999996
N110,1003383,link,,Road to Himchari (Z1098),21.4159167,91.9844719,0.014000000000000234
N110,1003384,link,,Box culvert,21.4160833,91.9842497,0.036000000000000476
N110,1003385,bridge,A,KOLATUB,21.41766699,91.9833635566666,0.2029999999999994
N110,1003386,link,,Box culvert,21.4177216,91.983333,0.007000000000000561
N110,1003387,bridge,C,KALA ALI NYTAN,21.4181142291666,91.9831066416666,0.045999999999999375
N110,1003388,link,,Km post missing,21.4193604,91.9823882,0.1460000000000008
N110,1003389,bridge,A,KALATALI,21.4198683771428,91.982117327619,0.06399999999999917
N110,1003390,link,,Box culvert,21.4201938,91.9819438,0.04100000000000037
N110,1003391,bridge,A,KALAZALI HOTTEL,21.4214424025,91.9812549025,0.15500000000000025
N110,1003392,link,,Box culvert,21.4218049,91.9810549,0.04499999999999993
N110,1003393,bridge,A,KOLATOLI SOGONDA,21.4229734989847,91.9804079822335,0.1479999999999997
N110,1003394,link,,Box culvert,21.4233604,91.9801938,0.04900000000000038
N110,1003395,bridge,A,KALATOLI,21.4260301919191,91.978591889899,0.3460000000000001
N110,1003396,link,,Box culvert,21.426416,91.9783604,0.04999999999999982
N110,1003397,link,,Km post missing,21.4273327,91.9779993,0.10200000000000031
N110,1003398,bridge,A,KALATALI BOX,21.4273972096774,91.9779630096774,0.008999999999999453
N110,1003399,link,,Box culvert,21.4277771,91.9777493,0.052999999999999936
N110,1003400,bridge,A,KALATALI BOX,21.4293774826241,91.976814016312,0.2110000000000003
N110,1003401,link,,Box culvert,21.429916,91.9764993,0.07099999999999973
N110,1003402,link,,"Cox,s Bazar 2 km",21.4305271,91.976166,0.07600000000000051
N110,1003403,bridge,A,MASH GAIT BOX,21.4305271,91.976166,0.0
N110,1003404,link,,Box Culvert,21.4305549,91.9761382,0.09999999999999964
N110,1003405,intersection,,Box Culvert,21.4310549,91.9757771,0.09999999999999964
N110,1003406,bridge,A,SOX BAZAR CUL,21.432646860125,91.974156642875,0.41300000000000026
N110,1003407,link,,Box Culvert,21.4341386,91.9726382,0.38700000000000045
N110,1003408,sourcesink,,Infor.missing,21.4359997,91.9715827,0.15999999999999925
N111,1003409,sourcesink,,Start of road from N1,22.3934441,91.7491386,0.0
N111,1003410,link,,Box culvert,22.3904997,91.7533889,0.744
N111,1003411,link,,Bandar 1 km,22.3891663,91.7538889,0.16100000000000003
N111,1003412,link,,Box culvert,22.3882219,91.7541944,0.10499999999999998
N111,1003413,link,,Box culvert,22.3838886,91.7557222,0.4989999999999999
N111,1003414,link,,Km post missing,22.3801938,91.7566667,0.39600000000000013
N111,1003415,intersection,,Box culvert,22.3798327,91.7570278,0.09499999999999997
N111,1003416,link,,Box culvert,22.3774993,91.7576944,0.26900000000000013
N111,1003417,link,,Box culvert,22.3759993,91.7582222,0.18100000000000005
N111,1003418,link,,Box culvert,22.3746382,91.75875,0.16699999999999982
N111,1003419,link,,Km post missing,22.3719993,91.7588889,0.2879999999999998
N111,1003420,link,,Box culvert,22.3716938,91.7591389,0.04900000000000038
N111,1003421,link,,Box culvert,22.3700827,91.7591111,0.18599999999999994
N111,1003422,link,,Box culvert,22.3648889,91.7598056,0.5800000000000001
N111,1003423,link,,Km post missing,22.3627778,91.7600278,0.1849999999999996
N111,1003424,link,,Box culvert,22.3622222,91.7603056,0.12500000000000044
N111,1003425,link,,Box culvert,22.3586389,91.7604722,0.41000000000000014
N111,1003426,link,,Bandar 5 km,22.3549444,91.76075,0.5099999999999998
N111,1003427,link,,Box culvert,22.3523333,91.7601667,0.20500000000000007
N111,1003428,link,,Box culvert,22.3474719,91.7611389,0.5469999999999997
N111,1003429,link,,Bandar 6 km,22.3452219,91.7617222,0.2860000000000005
N111,1003430,link,,Box culvert,22.3427497,91.7625278,0.2699999999999996
N111,1003431,link,,Box culvert,22.3396108,91.7635,0.36099999999999977
N111,1003432,link,,Km post missing,22.3372774,91.76425,0.36900000000000066
N111,1003433,link,,Box culvert,22.33579768337596,91.76560524117647,0.1589999999999998
N111,1003434,link,,Box culvert,22.3336386,91.7675827,0.23199999999999932
N111,1003435,link,,Box culvert,22.3309993,91.7715549,0.5850000000000009
N111,1003436,intersection,,Bandar 4 km,22.3308327,91.7718327,0.03599999999999959
N111,1003437,intersection,,Box culvert,22.3306938,91.7723882,0.07000000000000028
N111,1003438,link,,Box culvert,22.328666,91.774666,0.3379999999999992
N111,1003439,link,,Box culvert,22.3253882,91.7770549,0.4320000000000004
N111,1003440,intersection,,Km post missing,22.3242771,91.7780827,0.16000000000000014
N111,1003441,link,,Box culvert,22.3239993,91.7785827,0.0649999999999995
N111,1003442,link,,Box culvert,22.3205271,91.7823882,0.548
N111,1003443,link,,Box culvert,22.3187771,91.7842219,0.27800000000000047
N111,1003444,link,,Box culvert,22.3185827,91.7844719,0.04100000000000037
N111,1003445,link,,Bandar 4 km,22.317916,91.7852219,0.10799999999999876
N111,1003446,intersection,,Toll plaza,22.3170827,91.7861663,0.14000000000000057
N111,1003447,link,,Bridge start,22.314,91.7906941,0.6099999999999994
N111,1003448,link,,Bridge end,22.3132778,91.7916663,0.13100000000000023
N111,1003449,link,,Km post missing,22.3123056,91.7923052,0.11899999999999977
N111,1003450,link,,Flyover start,22.31269448,91.79204964,0.40000000000000036
N111,1003451,link,,Km post missing,22.3132778,91.7916663,0.5999999999999996
N111,1003452,link,,Flyover end,22.2992219,91.7925274,0.39400000000000013
N111,1003453,sourcesink,,End od road at Chittagong port.,22.2984719,91.7922219,0.22600000000000087
N112,1003454,sourcesink,,Start of from N104 at Pach Gachia mor,23.0091944,91.3693882,0.0
N112,1003455,link,,Box Culvert,23.0093056,91.3694716,0.01
N112,1003456,link,,Box Culvert,23.0117778,91.3716104,0.376
N112,1003457,link,,Box Culvert,23.0160278,91.370416,0.493
N112,1003458,intersection,,Km post mising,23.0169993,91.370166,0.121
N112,1003459,link,,Box Culvert,23.0186104,91.3704993,0.17999999999999994
N112,1003460,link,,N1,23.0187493,91.3705271,0.040000000000000036
N112,1003461,intersection,,Km post missing,23.0255827,91.3724438,0.78
N112,1003462,link,,Box Culvert,23.0317216,91.374166,0.7000000000000002
N112,1003463,sourcesink,,Start of road at Dewangonj mor meet with Z1031,23.0318604,91.3742493,0.020000000000000018
N119,1003464,sourcesink,,"Start of road from N1 at Palki Chinema Hall , Chandin, Comilla.",23.4914441,90.9936108,0.0
N119,1003465,intersection,,Km post missing,23.4878052,91.0013611,1.0
N119,1003466,intersection,,Km post missing,23.4868886,91.0090833,1.0
N119,1003467,sourcesink,,Box Culvert,23.4867774,91.0128056,0.3799999999999999
N120,1003468,sourcesink,,"Start of road N1 at Alaker Chor, Comilla.",23.4772771,91.1361108,0.0
N120,1003469,link,,Box Culvert,23.4758049,91.1381663,0.281
N120,1003470,intersection,,Km post missing,23.4724716,91.1434441,0.719
N120,1003471,link,,Box Culvert,23.4691104,91.1503333,0.8400000000000001
N120,1003472,intersection,,Km post missing,23.4687216,91.1520556,0.15999999999999992
N120,1003473,intersection,,Km post missing,23.4672493,91.1615,1.0
N120,1003474,link,,Railway over pass start (Under construction),23.4671104,91.1625278,0.10999999999999988
N120,1003475,link,,Rail road crossing,23.4666389,91.1658611,0.3600000000000003
N120,1003476,link,,Railway over pass end (Under construction),23.4664167,91.1682771,0.242
N120,1003477,intersection,,Km post missing,23.4661944,91.1708604,0.2879999999999998
N120,1003478,link,,Box Culvert,23.466916,91.1747493,0.41999999999999993
N120,1003479,link,,Pipe Culvert,23.4682493,91.1767216,0.25
N120,1003480,intersection,,Km post missing,23.4691104,91.1796938,0.33000000000000007
N120,1003481,link,,Box Culvert,23.4691382,91.180416,0.07000000000000028
N120,1003482,link,,Box Culvert,23.467166,91.1823049,0.3199999999999994
N120,1003483,intersection,,Km post missing,23.4641667,91.1867774,0.6100000000000003
N120,1003484,link,,Box Culvert,23.4626389,91.1929441,0.6799999999999997
N120,1003485,intersection,,Km post missing,23.4624444,91.195833,0.3200000000000003
N120,1003486,link,,Box Culvert,23.4613889,91.1982774,0.2599999999999998
N120,1003487,link,,Box Culvert,23.45925,91.2031111,0.5600000000000005
N120,1003488,intersection,,Km post missing,23.4583611,91.20475,0.17999999999999972
N120,1003489,link,,Pipe Culvert,23.4575,91.2063889,0.1999999999999993
N120,1003490,link,,Box Culvert,23.4554722,91.2113889,0.5600000000000005
N120,1003491,intersection,,Km post missing,23.4541667,91.2129167,0.2400000000000002
N120,1003492,link,,Z1052 to Tomson Bridge,23.4510278,91.2127778,0.33999999999999986
N120,1003493,intersection,,Km post missing,23.445083,91.2126111,0.6600000000000001
N120,1003494,intersection,,Km post missing,23.4363608,91.2125833,1.0
N120,1003495,link,,Box Culvert,23.4312771,91.2155556,0.6300000000000008
N120,1003496,intersection,,Km post missing,23.428166,91.2165833,0.3699999999999992
N120,1003497,link,,Box Culvert,23.425916,91.2174993,0.2599999999999998
N120,1003498,link,,Km post missing,23.4198882,91.2198604,0.7400000000000002
N120,1003499,link,,Box Culvert,23.4164167,91.2213604,0.40000000000000036
N120,1003500,link,,Box Culvert,23.4113611,91.222666,0.5899999999999999
N120,1003501,link,,Km post missing,23.41125,91.2226938,0.009999999999999787
N120,1003502,link,,Km post missing,23.4033611,91.2273604,1.0
N120,1003503,link,,Box Culvert,23.4013611,91.2289993,0.28999999999999915
N120,1003504,link,,Km post missing,23.398083,91.2311938,0.7100000000000009
N120,1003505,link,,Km post missing,23.3874997,91.2353886,1.0
N120,1003506,link,,Box Culvert,23.3867219,91.2358052,0.08999999999999986
N120,1003507,link,,N1,23.3808049,91.2382219,0.6999999999999993
N120,1003508,link,,Km post missing,23.3789438,91.2386941,0.21000000000000085
N120,1003509,link,,Box Culvert,23.3765271,91.240083,0.3200000000000003
N120,1003510,link,,Km post missing,23.371666,91.2437774,0.6799999999999997
N120,1003511,link,,Masonry Culvert,23.3680827,91.2458052,0.46000000000000085
N120,1003512,link,,Km post missing,23.364,91.2487219,0.5399999999999991
N120,1003513,link,,Turn of right,23.36375,91.25,0.13599999999999923
N120,1003514,link,,Box Culvert,23.3584167,91.2530278,0.7340000000000018
N120,1003515,sourcesink,,End of road at Lalbag mor and meet with N1,23.3581667,91.2534722,0.07000000000000028
N123,1003516,sourcesink,,Start of road from N1,22.8941386,91.5344719,0.0
N123,1003517,link,,Box Culvert,22.888833,91.5320827,0.666
N123,1003518,intersection,,Km post missing,22.8846663,91.532166,0.33399999999999996
N123,1003519,link,,Infor.missing,22.8806938,91.5319438,0.52
N123,1003520,link,,Box Culvert,22.8812493,91.5318604,0.07000000000000006
N123,1003521,intersection,,Km post missing,22.8762493,91.5236382,0.9299999999999999
N123,1003522,link,,Box Culvert,22.8765271,91.523916,0.040000000000000036
N123,1003523,link,,Infor.missing,22.8712493,91.5255827,0.77
N123,1003524,link,,Box Culvert,22.8627778,91.5294438,0.9399999999999995
N123,1003525,link,,Km post missing,22.8613889,91.5296938,0.0600000000000005
N123,1003526,link,,Z 1084 (Muhuriganj-Chittagong Beribandh Road),22.8595,91.5298604,0.3200000000000003
N123,1003527,link,,Box Culvert,22.8531111,91.5339441,0.8469999999999995
N123,1003528,link,,Infor.missing,22.8522778,91.5347497,0.15200000000000014
N123,1003529,link,,Box Culvert,22.8467219,91.5397774,0.8310000000000004
N123,1003530,link,,Infor.missing,22.845083,91.5418608,0.2699999999999996
N123,1003531,intersection,,Box Culvert,22.8447774,91.542083,0.05999999999999961
N123,1003532,link,,Box Culvert,22.8402774,91.5455552,0.6200000000000001
N123,1003533,intersection,,Km post missing,22.8387219,91.5472219,0.3200000000000003
N123,1003534,sourcesink,,"End of road Intersecting N1, Near filling station",22.8357497,91.5488886,0.3100000000000005
N128,1003535,sourcesink,,Start of road from N1,22.624666,91.6548056,0.0
N128,1003536,link,,Box Culvert,22.6236382,91.6554444,0.134
N128,1003537,link,,Box Culvert,22.6208604,91.657,0.356
N128,1003538,intersection,,Km post missing,22.6169716,91.6595556,0.51
N128,1003539,link,,Box Culvert,22.6162222,91.66,0.1100000000000001
N128,1003540,sourcesink,,End of road,22.61475,91.6608611,0.18699999999999983
N129,1003541,sourcesink,,Start of road from N1,22.5226382,91.7040833,0.0
N129,1003542,link,,Box Culvert,22.5207493,91.7083056,0.492
N129,1003543,intersection,,Km post missing,22.5173604,91.7118889,0.508
N129,1003544,link,,Bridge start,22.5141389,91.7113333,0.30200000000000005
N129,1003545,link,,Bridge end,22.5139167,91.7114167,0.03200000000000003
N129,1003546,intersection,,Z1025 (Kumira Sandwip Road),22.5093611,91.7125833,0.516
N129,1003547,intersection,,Km post missing,22.5081111,91.7124444,0.1499999999999999
N129,1003548,link,,Box Culvert,22.5031111,91.7131944,0.6099999999999999
N129,1003549,sourcesink,,End of road Intersecting N1,22.5015833,91.7134722,0.18000000000000016
