Road;Scenario;Seed;Average_driving_time;Total_waiting_time;Average_waiting_time
N1;7;1234567;0.0;1201929;0.0
N1;7;1234567;0.0;1202582;0.0
N1;7;1234567;0.0;1203239;0.0
N1;7;1234567;0.0;1203897;0.0
N1;7;1234567;0.0;1204556;0.0
N1;7;1234567;0.0;1205213;0.0
N1;7;1234567;0.0;1205875;0.0
N1;7;1234567;0.0;1206540;0.0
N1;7;1234567;0.0;1207204;0.0
N1;7;1234567;0.0;1207867;0.0
N1;7;1234567;0.0;1208531;0.0
N1;7;1234567;0.0;1209191;0.0
N1;7;1234567;0.0;1209850;0.0
N1;7;1234567;0.0;1210504;0.0
N1;7;1234567;0.0;1211162;0.0
N1;7;1234567;0.0;1211821;0.0
N1;7;1234567;0.0;1212478;0.0
N1;7;1234567;0.0;1213138;0.0
N1;7;1234567;0.0;1213796;0.0
N1;7;1234567;0.0;1214459;0.0
N1;7;1234567;0.0;1215123;0.0
N1;7;1234567;0.0;1215790;0.0
N1;7;1234567;0.0;1216460;0.0
N1;7;1234567;0.0;1217133;0.0
N1;7;1234567;0.0;1217809;0.0
N1;7;1234567;0.0;1218483;0.0
N1;7;1234567;0.0;1219150;0.0
N1;7;1234567;0.0;1219812;0.0
N1;7;1234567;0.0;1220472;0.0
N1;7;1234567;0.0;1221133;0.0
N1;7;1234567;0.0;1221796;0.0
N1;7;1234567;0.0;1222456;0.0
N1;7;1234567;0.0;1223123;0.0
N1;7;1234567;0.0;1223792;0.0
N1;7;1234567;0.0;1224463;0.0
N1;7;1234567;0.0;1225141;0.0
N1;7;1234567;0.0;1225817;0.0
N1;7;1234567;0.0;1226498;0.0
N1;7;1234567;0.0;1227168;0.0
N1;7;1234567;0.0;1227837;0.0
N1;7;1234567;0.0;1228504;0.0
N1;7;1234567;0.0;1229173;0.0
N1;7;1234567;0.0;1229841;0.0
N1;7;1234567;0.0;1230508;0.0
N1;7;1234567;0.0;1231176;0.0
N1;7;1234567;0.0;1231841;0.0
N1;7;1234567;0.0;1232507;0.0
N1;7;1234567;0.0;1233172;0.0
N1;7;1234567;0.0;1233844;0.0
N1;7;1234567;0.0;1234515;0.0
N1;7;1234567;0.0;1235185;0.0
N1;7;1234567;0.0;1235848;0.0
N1;7;1234567;0.0;1236511;0.0
N1;7;1234567;0.0;1237179;0.0
N1;7;1234567;0.0;1237850;0.0
N1;7;1234567;0.0;1238520;0.0
N1;7;1234567;0.0;1239190;0.0
N1;7;1234567;0.0;1239862;0.0
N1;7;1234567;0.0;1240531;0.0
N1;7;1234567;0.0;1241197;0.0
N1;7;1234567;0.0;1241861;0.0
N1;7;1234567;0.0;1242517;0.0
N1;7;1234567;0.0;1243170;0.0
N1;7;1234567;0.0;1243828;0.0
N1;7;1234567;0.0;1244491;0.0
N1;7;1234567;0.0;1245148;0.0
N1;7;1234567;0.0;1245810;0.0
N1;7;1234567;0.0;1246470;0.0
N1;7;1234567;0.0;1247124;0.0
N1;7;1234567;0.0;1247784;0.0
N1;7;1234567;0.0;1248451;0.0
N1;7;1234567;0.0;1249118;0.0
N1;7;1234567;0.0;1249788;0.0
N1;7;1234567;0.0;1250456;0.0
N1;7;1234567;0.0;1251127;0.0
N1;7;1234567;0.0;1251800;0.0
N1;7;1234567;0.0;1252469;0.0
N1;7;1234567;0.0;1253138;0.0
N1;7;1234567;0.0;1253805;0.0
N1;7;1234567;0.0;1254475;0.0
N1;7;1234567;0.0;1255151;0.0
N1;7;1234567;0.0;1255832;0.0
N1;7;1234567;0.0;1256510;0.0
N1;7;1234567;0.0;1257184;0.0
N1;7;1234567;0.0;1257857;0.0
N1;7;1234567;0.0;1258533;0.0
N1;7;1234567;0.0;1259208;0.0
N1;7;1234567;0.0;1259881;0.0
N1;7;1234567;0.0;1260553;0.0
N1;7;1234567;0.0;1261225;0.0
N1;7;1234567;0.0;1261899;0.0
N1;7;1234567;0.0;1262569;0.0
N1;7;1234567;0.0;1263239;0.0
N1;7;1234567;0.0;1263909;0.0
N1;7;1234567;0.0;1264577;0.0
N1;7;1234567;0.0;1265247;0.0
N1;7;1234567;0.0;1265916;0.0
N1;7;1234567;0.0;1266582;0.0
N1;7;1234567;0.0;1267253;0.0
N1;7;1234567;0.0;1267923;0.0
N1;7;1234567;0.0;1268595;0.0
N1;7;1234567;0.0;1269268;0.0
N1;7;1234567;0.0;1269938;0.0
N1;7;1234567;0.0;1270603;0.0
N1;7;1234567;0.0;1271271;0.0
N1;7;1234567;0.0;1271937;0.0
N1;7;1234567;0.0;1272607;0.0
N1;7;1234567;0.0;1273287;0.0
N1;7;1234567;0.0;1273965;0.0
N1;7;1234567;0.0;1274642;0.0
N1;7;1234567;0.0;1275321;0.0
N1;7;1234567;0.0;1276010;0.0
N1;7;1234567;0.0;1276702;0.0
N1;7;1234567;0.0;1277389;0.0
N1;7;1234567;0.0;1278075;0.0
N1;7;1234567;0.0;1278758;0.0
N1;7;1234567;0.0;1279438;0.0
N1;7;1234567;0.0;1280119;0.0
N1;7;1234567;0.0;1280800;0.0
N1;7;1234567;0.0;1281485;0.0
N1;7;1234567;0.0;1282167;0.0
N1;7;1234567;0.0;1282851;0.0
N1;7;1234567;0.0;1283531;0.0
N1;7;1234567;0.0;1284211;0.0
N1;7;1234567;0.0;1284889;0.0
N1;7;1234567;0.0;1285569;0.0
N1;7;1234567;0.0;1286252;0.0
N1;7;1234567;0.0;1286933;0.0
N1;7;1234567;0.0;1287614;0.0
N1;7;1234567;0.0;1288292;0.0
N1;7;1234567;0.0;1288968;0.0
N1;7;1234567;0.0;1289645;0.0
N1;7;1234567;0.0;1290321;0.0
N1;7;1234567;0.0;1290996;0.0
N1;7;1234567;0.0;1291673;0.0
N1;7;1234567;0.0;1292347;0.0
N1;7;1234567;0.0;1293021;0.0
N1;7;1234567;0.0;1293693;0.0
N1;7;1234567;0.0;1294365;0.0
N1;7;1234567;0.0;1295039;0.0
N1;7;1234567;0.0;1295717;0.0
N1;7;1234567;0.0;1296393;0.0
N1;7;1234567;0.0;1297073;0.0
N1;7;1234567;0.0;1297756;0.0
N1;7;1234567;0.0;1298447;0.0
N1;7;1234567;0.0;1299134;0.0
N1;7;1234567;0.0;1299822;0.0
N1;7;1234567;0.0;1300504;0.0
N1;7;1234567;0.0;1301187;0.0
N1;7;1234567;0.0;1301870;0.0
N1;7;1234567;0.0;1302551;0.0
N1;7;1234567;0.0;1303234;0.0
N1;7;1234567;0.0;1303917;0.0
N1;7;1234567;0.0;1304602;0.0
N1;7;1234567;0.0;1305287;0.0
N1;7;1234567;0.0;1305967;0.0
N1;7;1234567;0.0;1306646;0.0
N1;7;1234567;0.0;1307327;0.0
N1;7;1234567;0.0;1308008;0.0
N1;7;1234567;0.0;1308686;0.0
N1;7;1234567;0.0;1309368;0.0
N1;7;1234567;0.0;1310046;0.0
N1;7;1234567;0.0;1310726;0.0
N1;7;1234567;0.0;1311405;0.0
N1;7;1234567;0.0;1312080;0.0
N1;7;1234567;0.0;1312759;0.0
N1;7;1234567;0.0;1313438;0.0
N1;7;1234567;0.0;1314116;0.0
N1;7;1234567;0.0;1314792;0.0
N1;7;1234567;0.0;1315466;0.0
N1;7;1234567;0.0;1316134;0.0
N1;7;1234567;0.0;1316803;0.0
N1;7;1234567;0.0;1317464;0.0
N1;7;1234567;0.0;1318129;0.0
N1;7;1234567;0.0;1318796;0.0
N1;7;1234567;0.0;1319469;0.0
N1;7;1234567;0.0;1320141;0.0
N1;7;1234567;0.0;1320815;0.0
N1;7;1234567;0.0;1321490;0.0
N1;7;1234567;0.0;1322168;0.0
N1;7;1234567;0.0;1322841;0.0
N1;7;1234567;0.0;1323516;0.0
N1;7;1234567;0.0;1324197;0.0
N1;7;1234567;0.0;1324873;0.0
N1;7;1234567;0.0;1325553;0.0
N1;7;1234567;0.0;1326233;0.0
N1;7;1234567;0.0;1326913;0.0
N1;7;1234567;0.0;1327595;0.0
N1;7;1234567;0.0;1328277;0.0
N1;7;1234567;0.0;1328960;0.0
N1;7;1234567;0.0;1329635;0.0
N1;7;1234567;0.0;1330307;0.0
N1;7;1234567;0.0;1330976;0.0
N1;7;1234567;0.0;1331651;0.0
N1;7;1234567;0.0;1332329;0.0
N1;7;1234567;0.0;1333010;0.0
N1;7;1234567;0.0;1333690;0.0
N1;7;1234567;0.0;1334379;0.0
N1;7;1234567;0.0;1335071;0.0
N1;7;1234567;0.0;1335766;0.0
N1;7;1234567;0.0;1336458;0.0
N1;7;1234567;0.0;1337152;0.0
N1;7;1234567;0.0;1337844;0.0
N1;7;1234567;0.0;1338533;0.0
N1;7;1234567;0.0;1339225;0.0
N1;7;1234567;0.0;1339920;0.0
N1;7;1234567;0.0;1340617;0.0
N1;7;1234567;0.0;1341318;0.0
N1;7;1234567;0.0;1342020;0.0
N1;7;1234567;0.0;1342730;0.0
N1;7;1234567;0.0;1343438;0.0
N1;7;1234567;0.0;1344146;0.0
N1;7;1234567;0.0;1344855;0.0
N1;7;1234567;0.0;1345567;0.0
N1;7;1234567;0.0;1346280;0.0
N1;7;1234567;0.0;1346996;0.0
N1;7;1234567;0.0;1347711;0.0
N1;7;1234567;0.0;1348430;0.0
N1;7;1234567;0.0;1349144;0.0
N1;7;1234567;0.0;1349860;0.0
N1;7;1234567;0.0;1350577;0.0
N1;7;1234567;0.0;1351293;0.0
N1;7;1234567;0.0;1352006;0.0
N1;7;1234567;0.0;1352718;0.0
N1;7;1234567;0.0;1353426;0.0
N1;7;1234567;0.0;1354134;0.0
N1;7;1234567;0.0;1354844;0.0
N1;7;1234567;0.0;1355556;0.0
N1;7;1234567;0.0;1356264;0.0
N1;7;1234567;0.0;1356973;0.0
N1;7;1234567;0.0;1357682;0.0
N1;7;1234567;0.0;1358394;0.0
N1;7;1234567;0.0;1359103;0.0
N1;7;1234567;0.0;1359805;0.0
N1;7;1234567;0.0;1360510;0.0
N1;7;1234567;0.0;1361221;0.0
N1;7;1234567;0.0;1361928;0.0
N1;7;1234567;0.0;1362636;0.0
N1;7;1234567;0.0;1363339;0.0
N1;7;1234567;0.0;1364048;0.0
N1;7;1234567;0.0;1364759;0.0
N1;7;1234567;0.0;1365471;0.0
N1;7;1234567;0.0;1366178;0.0
N1;7;1234567;0.0;1366889;0.0
N1;7;1234567;0.0;1367600;0.0
N1;7;1234567;0.0;1368314;0.0
N1;7;1234567;0.0;1369027;0.0
N1;7;1234567;0.0;1369739;0.0
N1;7;1234567;0.0;1370452;0.0
N1;7;1234567;0.0;1371168;0.0
N1;7;1234567;0.0;1371882;0.0
N1;7;1234567;0.0;1372589;0.0
N1;7;1234567;0.0;1373296;0.0
N1;7;1234567;0.0;1374004;0.0
N1;7;1234567;0.0;1374710;0.0
N1;7;1234567;0.0;1375422;0.0
N1;7;1234567;0.0;1376138;0.0
N1;7;1234567;0.0;1376853;0.0
N1;7;1234567;0.0;1377574;0.0
N1;7;1234567;0.0;1378299;0.0
N1;7;1234567;0.0;1379022;0.0
N1;7;1234567;0.0;1379745;0.0
N1;7;1234567;0.0;1380467;0.0
N1;7;1234567;0.0;1381187;0.0
N1;7;1234567;0.0;1381905;0.0
N1;7;1234567;0.0;1382614;0.0
N1;7;1234567;0.0;1383324;0.0
N1;7;1234567;0.0;1384032;0.0
N1;7;1234567;0.0;1384732;0.0
N1;7;1234567;0.0;1385440;0.0
N1;7;1234567;0.0;1386146;0.0
N1;7;1234567;0.0;1386852;0.0
N1;7;1234567;0.0;1387557;0.0
N1;7;1234567;0.0;1388255;0.0
N1;7;1234567;0.0;1388952;0.0
N1;7;1234567;0.0;1389655;0.0
N1;7;1234567;0.0;1390362;0.0
N1;7;1234567;0.0;1391071;0.0
N1;7;1234567;0.0;1391776;0.0
N1;7;1234567;0.0;1392481;0.0
N1;7;1234567;0.0;1393182;0.0
N1;7;1234567;0.0;1393880;0.0
N1;7;1234567;0.0;1394582;0.0
N1;7;1234567;0.0;1395290;0.0
N1;7;1234567;0.0;1396004;0.0
N1;7;1234567;0.0;1396721;0.0
N1;7;1234567;0.0;1397439;0.0
N1;7;1234567;0.0;1398152;0.0
N1;7;1234567;0.0;1398861;0.0
N1;7;1234567;0.0;1399573;0.0
N1;7;1234567;0.0;1400286;0.0
N1;7;1234567;0.0;1401001;0.0
N1;7;1234567;0.0;1401714;0.0
N1;7;1234567;0.0;1402425;0.0
N1;7;1234567;0.0;1403137;0.0
N1;7;1234567;0.0;1403854;0.0
N1;7;1234567;0.0;1404566;0.0
N1;7;1234567;0.0;1405281;0.0
N1;7;1234567;0.0;1405991;0.0
N1;7;1234567;0.0;1406705;0.0
N1;7;1234567;0.0;1407423;0.0
N1;7;1234567;0.0;1408140;0.0
N1;7;1234567;0.0;1408855;0.0
N1;7;1234567;0.0;1409569;0.0
N1;7;1234567;0.0;1410287;0.0
N1;7;1234567;0.0;1411006;0.0
N1;7;1234567;0.0;1411723;0.0
N1;7;1234567;0.0;1412439;0.0
N1;7;1234567;0.0;1413157;0.0
N1;7;1234567;0.0;1413871;0.0
N1;7;1234567;0.0;1414586;0.0
N1;7;1234567;0.0;1415294;0.0
N1;7;1234567;0.0;1415999;0.0
N1;7;1234567;0.0;1416706;0.0
N1;7;1234567;0.0;1417411;0.0
N1;7;1234567;0.0;1418113;0.0
N1;7;1234567;0.0;1418817;0.0
N1;7;1234567;0.0;1419520;0.0
N1;7;1234567;0.0;1420228;0.0
N1;7;1234567;0.0;1420940;0.0
N1;7;1234567;0.0;1421649;0.0
N1;7;1234567;0.0;1422359;0.0
N1;7;1234567;0.0;1423071;0.0
N1;7;1234567;0.0;1423783;0.0
N1;7;1234567;0.0;1424497;0.0
N1;7;1234567;0.0;1425210;0.0
N1;7;1234567;0.0;1425926;0.0
N1;7;1234567;0.0;1426642;0.0
N1;7;1234567;0.0;1427354;0.0
N1;7;1234567;0.0;1428067;0.0
N1;7;1234567;0.0;1428777;0.0
N1;7;1234567;0.0;1429489;0.0
N1;7;1234567;0.0;1430195;0.0
N1;7;1234567;0.0;1430899;0.0
N1;7;1234567;0.0;1431602;0.0
N1;7;1234567;0.0;1432312;0.0
N1;7;1234567;0.0;1433028;0.0
N1;7;1234567;0.0;1433747;0.0
N1;7;1234567;0.0;1434466;0.0
N1;7;1234567;0.0;1435182;0.0
N1;7;1234567;0.0;1435899;0.0
N1;7;1234567;0.0;1436613;0.0
N1;7;1234567;0.0;1437328;0.0
N1;7;1234567;0.0;1438042;0.0
N1;7;1234567;0.0;1438758;0.0
N1;7;1234567;0.0;1439469;0.0
N1;7;1234567;0.0;1440181;0.0
N1;7;1234567;0.0;1440889;0.0
N1;7;1234567;0.0;1441604;0.0
N1;7;1234567;0.0;1442321;0.0
N1;7;1234567;0.0;1443037;0.0
N1;7;1234567;0.0;1443757;0.0
N1;7;1234567;0.0;1444478;0.0
N1;7;1234567;0.0;1445203;0.0
N1;7;1234567;0.0;1445930;0.0
N1;7;1234567;0.0;1446654;0.0
N1;7;1234567;0.0;1447377;0.0
N1;7;1234567;0.0;1448097;0.0
N1;7;1234567;0.0;1448819;0.0
N1;7;1234567;0.0;1449544;0.0
N1;7;1234567;0.0;1450272;0.0
N1;7;1234567;0.0;1451002;0.0
N1;7;1234567;0.0;1451734;0.0
N1;7;1234567;0.0;1452463;0.0
N1;7;1234567;0.0;1453195;0.0
N1;7;1234567;0.0;1453922;0.0
N1;7;1234567;0.0;1454647;0.0
N1;7;1234567;0.0;1455370;0.0
N1;7;1234567;0.0;1456090;0.0
N1;7;1234567;0.0;1456814;0.0
N1;7;1234567;0.0;1457537;0.0
N1;7;1234567;0.0;1458259;0.0
N1;7;1234567;0.0;1458980;0.0
N1;7;1234567;0.0;1459699;0.0
N1;7;1234567;0.0;1460421;0.0
N1;7;1234567;0.0;1461144;0.0
N1;7;1234567;0.0;1461874;0.0
N1;7;1234567;0.0;1462609;0.0
N1;7;1234567;0.0;1463340;0.0
N1;7;1234567;0.0;1464071;0.0
N1;7;1234567;0.0;1464799;0.0
N1;7;1234567;0.0;1465525;0.0
N1;7;1234567;0.0;1466252;0.0
N1;7;1234567;0.0;1466973;0.0
N1;7;1234567;0.0;1467698;0.0
N1;7;1234567;0.0;1468430;0.0
N1;7;1234567;0.0;1469163;0.0
N1;7;1234567;0.0;1469886;0.0
N1;7;1234567;0.0;1470609;0.0
N1;7;1234567;0.0;1471326;0.0
N1;7;1234567;0.0;1472037;0.0
N1;7;1234567;0.0;1472751;0.0
N1;7;1234567;0.0;1473467;0.0
N1;7;1234567;0.0;1474193;0.0
N1;7;1234567;0.0;1474923;0.0
N1;7;1234567;0.0;1475651;0.0
N1;7;1234567;0.0;1476381;0.0
N1;7;1234567;0.0;1477109;0.0
N1;7;1234567;0.0;1477838;0.0
N1;7;1234567;0.0;1478572;0.0
N1;7;1234567;0.0;1479300;0.0
N1;7;1234567;0.0;1480029;0.0
N1;7;1234567;0.0;1480758;0.0
N1;7;1234567;0.0;1481481;0.0
N1;7;1234567;0.0;1482199;0.0
N1;7;1234567;0.0;1482920;0.0
N1;7;1234567;0.0;1483645;0.0
N1;7;1234567;0.0;1484376;0.0
N1;7;1234567;0.0;1485117;0.0
N1;7;1234567;0.0;1485854;0.0
N1;7;1234567;0.0;1486587;0.0
N1;7;1234567;0.0;1487325;0.0
N1;7;1234567;0.0;1488059;0.0
N1;7;1234567;0.0;1488790;0.0
N1;7;1234567;0.0;1489522;0.0
N1;7;1234567;0.0;1490250;0.0
N1;7;1234567;0.0;1490981;0.0
N1;7;1234567;0.0;1491711;0.0
N1;7;1234567;0.0;1492436;0.0
N1;7;1234567;0.0;1493164;0.0
N1;7;1234567;0.0;1493889;0.0
N1;7;1234567;0.0;1494620;0.0
N1;7;1234567;0.0;1495352;0.0
N1;7;1234567;0.0;1496084;0.0
N1;7;1234567;0.0;1496818;0.0
N1;7;1234567;0.0;1497555;0.0
N1;7;1234567;0.0;1498296;0.0
N1;7;1234567;0.0;1499034;0.0
N1;7;1234567;0.0;1499774;0.0
N1;7;1234567;0.0;1500515;0.0
N1;7;1234567;0.0;1501255;0.0
N1;7;1234567;0.0;1501995;0.0
N1;7;1234567;0.0;1502734;0.0
N1;7;1234567;0.0;1503475;0.0
N1;7;1234567;0.0;1504218;0.0
N1;7;1234567;0.0;1504956;0.0
N1;7;1234567;0.0;1505687;0.0
N1;7;1234567;0.0;1506415;0.0
N1;7;1234567;0.0;1507145;0.0
N1;7;1234567;0.0;1507876;0.0
N1;7;1234567;0.0;1508610;0.0
N1;7;1234567;0.0;1509348;0.0
N1;7;1234567;0.0;1510090;0.0
N1;7;1234567;0.0;1510832;0.0
N1;7;1234567;0.0;1511582;0.0
N1;7;1234567;0.0;1512332;0.0
N1;7;1234567;0.0;1513080;0.0
N1;7;1234567;0.0;1513832;0.0
N1;7;1234567;0.0;1514587;0.0
N1;7;1234567;0.0;1515338;0.0
N1;7;1234567;0.0;1516086;0.0
N1;7;1234567;0.0;1516829;0.0
N1;7;1234567;0.0;1517576;0.0
N1;7;1234567;0.0;1518318;0.0
N1;7;1234567;0.0;1519071;0.0
N1;7;1234567;0.0;1519814;0.0
N1;7;1234567;0.0;1520555;0.0
N1;7;1234567;0.0;1521296;0.0
N1;7;1234567;0.0;1522042;0.0
N1;7;1234567;0.0;1522789;0.0
N1;7;1234567;0.0;1523538;0.0
N1;7;1234567;0.0;1524292;0.0
N1;7;1234567;0.0;1525041;0.0
N1;7;1234567;0.0;1525790;0.0
N1;7;1234567;0.0;1526543;0.0
N1;7;1234567;0.0;1527294;0.0
N1;7;1234567;0.0;1528038;0.0
N1;7;1234567;0.0;1528788;0.0
N1;7;1234567;0.0;1529537;0.0
N1;7;1234567;0.0;1530283;0.0
N1;7;1234567;0.0;1531025;0.0
N1;7;1234567;0.0;1531767;0.0
N1;7;1234567;0.0;1532509;0.0
N1;7;1234567;0.0;1533254;0.0
N1;7;1234567;0.0;1534002;0.0
N1;7;1234567;0.0;1534749;0.0
N1;7;1234567;0.0;1535498;0.0
N1;7;1234567;0.0;1536247;0.0
N1;7;1234567;0.0;1536993;0.0
N1;7;1234567;0.0;1537740;0.0
N1;7;1234567;0.0;1538492;0.0
N1;7;1234567;0.0;1539243;0.0
N1;7;1234567;0.0;1539993;0.0
N1;7;1234567;0.0;1540742;0.0
N1;7;1234567;0.0;1541494;0.0
N1;7;1234567;0.0;1542246;0.0
N1;7;1234567;0.0;1542994;0.0
N1;7;1234567;0.0;1543739;0.0
N1;7;1234567;0.0;1544484;0.0
N1;7;1234567;0.0;1545234;0.0
N1;7;1234567;0.0;1545987;0.0
N1;7;1234567;0.0;1546742;0.0
N1;7;1234567;0.0;1547495;0.0
N1;7;1234567;0.0;1548250;0.0
N1;7;1234567;0.0;1549001;0.0
N1;7;1234567;0.0;1549748;0.0
N1;7;1234567;0.0;1550491;0.0
N1;7;1234567;0.0;1551229;0.0
N1;7;1234567;0.0;1551963;0.0
N1;7;1234567;0.0;1552695;0.0
N1;7;1234567;0.0;1553431;0.0
N1;7;1234567;0.0;1554167;0.0
N1;7;1234567;0.0;1554905;0.0
N1;7;1234567;0.0;1555648;0.0
N1;7;1234567;0.0;1556392;0.0
N1;7;1234567;0.0;1557140;0.0
N1;7;1234567;0.0;1557887;0.0
N1;7;1234567;0.0;1558629;0.0
N1;7;1234567;0.0;1559371;0.0
N1;7;1234567;0.0;1560115;0.0
N1;7;1234567;0.0;1560860;0.0
N1;7;1234567;0.0;1561604;0.0
N1;7;1234567;0.0;1562352;0.0
N1;7;1234567;0.0;1563104;0.0
N1;7;1234567;0.0;1563858;0.0
N1;7;1234567;0.0;1564610;0.0
N1;7;1234567;0.0;1565367;0.0
N1;7;1234567;0.0;1566122;0.0
N1;7;1234567;0.0;1566878;0.0
N1;7;1234567;0.0;1567633;0.0
N1;7;1234567;0.0;1568389;0.0
N1;7;1234567;0.0;1569146;0.0
N1;7;1234567;0.0;1569910;0.0
N1;7;1234567;0.0;1570673;0.0
N1;7;1234567;0.0;1571429;0.0
N1;7;1234567;0.0;1572183;0.0
N1;7;1234567;0.0;1572935;0.0
N1;7;1234567;0.0;1573686;0.0
N1;7;1234567;0.0;1574432;0.0
N1;7;1234567;0.0;1575183;0.0
N1;7;1234567;0.0;1575934;0.0
N1;7;1234567;0.0;1576689;0.0
N1;7;1234567;0.0;1577433;0.0
N1;7;1234567;0.0;1578175;0.0
N1;7;1234567;0.0;1578921;0.0
N1;7;1234567;0.0;1579663;0.0
N1;7;1234567;0.0;1580406;0.0
N1;7;1234567;0.0;1581146;0.0
N1;7;1234567;0.0;1581888;0.0
N1;7;1234567;0.0;1582631;0.0
N1;7;1234567;0.0;1583379;0.0
N1;7;1234567;0.0;1584126;0.0
N1;7;1234567;0.0;1584875;0.0
N1;7;1234567;0.0;1585626;0.0
N1;7;1234567;0.0;1586373;0.0
N1;7;1234567;0.0;1587124;0.0
N1;7;1234567;0.0;1587876;0.0
N1;7;1234567;0.0;1588631;0.0
N1;7;1234567;0.0;1589380;0.0
N1;7;1234567;0.0;1590127;0.0
N1;7;1234567;0.0;1590877;0.0
N1;7;1234567;0.0;1591633;0.0
N1;7;1234567;0.0;1592396;0.0
N1;7;1234567;0.0;1593154;0.0
N1;7;1234567;0.0;1593915;0.0
N1;7;1234567;0.0;1594674;0.0
N1;7;1234567;0.0;1595433;0.0
N1;7;1234567;0.0;1596189;0.0
N1;7;1234567;0.0;1596948;0.0
N1;7;1234567;0.0;1597698;0.0
N1;7;1234567;0.0;1598449;0.0
N1;7;1234567;0.0;1599201;0.0
N1;7;1234567;0.0;1599957;0.0
N1;7;1234567;0.0;1600717;0.0
N1;7;1234567;0.0;1601476;0.0
N1;7;1234567;0.0;1602237;0.0
N1;7;1234567;0.0;1602992;0.0
N1;7;1234567;0.0;1603750;0.0
N1;7;1234567;0.0;1604516;0.0
N1;7;1234567;0.0;1605282;0.0
N1;7;1234567;0.0;1606044;0.0
N1;7;1234567;0.0;1606802;0.0
N1;7;1234567;0.0;1607557;0.0
N1;7;1234567;0.0;1608317;0.0
N1;7;1234567;0.0;1609081;0.0
N1;7;1234567;0.0;1609844;0.0
N1;7;1234567;0.0;1610607;0.0
N1;7;1234567;0.0;1611370;0.0
N1;7;1234567;0.0;1612133;0.0
N1;7;1234567;0.0;1612900;0.0
N1;7;1234567;0.0;1613666;0.0
N1;7;1234567;0.0;1614435;0.0
N1;7;1234567;0.0;1615205;0.0
N1;7;1234567;0.0;1615980;0.0
N1;7;1234567;0.0;1616755;0.0
N1;7;1234567;0.0;1617533;0.0
N1;7;1234567;0.0;1618314;0.0
N1;7;1234567;0.0;1619097;0.0
N1;7;1234567;0.0;1619882;0.0
N1;7;1234567;0.0;1620661;0.0
N1;7;1234567;0.0;1621435;0.0
N1;7;1234567;0.0;1622209;0.0
N1;7;1234567;0.0;1622980;0.0
N1;7;1234567;0.0;1623750;0.0
N1;7;1234567;0.0;1624525;0.0
N1;7;1234567;0.0;1625302;0.0
N1;7;1234567;0.0;1626083;0.0
N1;7;1234567;0.0;1626860;0.0
N1;7;1234567;0.0;1627639;0.0
N1;7;1234567;0.0;1628421;0.0
N1;7;1234567;0.0;1629198;0.0
N1;7;1234567;0.0;1629966;0.0
N1;7;1234567;0.0;1630737;0.0
N1;7;1234567;0.0;1631509;0.0
N1;7;1234567;0.0;1632279;0.0
N1;7;1234567;0.0;1633051;0.0
N1;7;1234567;0.0;1633831;0.0
N1;7;1234567;0.0;1634607;0.0
N1;7;1234567;0.0;1635383;0.0
N1;7;1234567;0.0;1636160;0.0
N1;7;1234567;0.0;1636936;0.0
N1;7;1234567;0.0;1637711;0.0
N1;7;1234567;0.0;1638487;0.0
N1;7;1234567;0.0;1639268;0.0
N1;7;1234567;0.0;1640046;0.0
N1;7;1234567;0.0;1640828;0.0
N1;7;1234567;0.0;1641610;0.0
N1;7;1234567;0.0;1642392;0.0
N1;7;1234567;0.0;1643176;0.0
N1;7;1234567;0.0;1643964;0.0
N1;7;1234567;0.0;1644750;0.0
N1;7;1234567;0.0;1645537;0.0
N1;7;1234567;0.0;1646321;0.0
N1;7;1234567;0.0;1647095;0.0
N1;7;1234567;0.0;1647870;0.0
N1;7;1234567;0.0;1648650;0.0
N1;7;1234567;0.0;1649424;0.0
N1;7;1234567;0.0;1650196;0.0
N1;7;1234567;0.0;1650972;0.0
N1;7;1234567;0.0;1651747;0.0
N1;7;1234567;0.0;1652520;0.0
N1;7;1234567;0.0;1653286;0.0
N1;7;1234567;0.0;1654057;0.0
N1;7;1234567;0.0;1654830;0.0
N1;7;1234567;0.0;1655608;0.0
N1;7;1234567;0.0;1656387;0.0
N1;7;1234567;0.0;1657167;0.0
N1;7;1234567;0.0;1657950;0.0
N1;7;1234567;0.0;1658731;0.0
N1;7;1234567;0.0;1659514;0.0
N1;7;1234567;0.0;1660289;0.0
N1;7;1234567;0.0;1661061;0.0
N1;7;1234567;0.0;1661836;0.0
N1;7;1234567;0.0;1662621;0.0
N1;7;1234567;0.0;1663406;0.0
N1;7;1234567;0.0;1664186;0.0
N1;7;1234567;0.0;1664960;0.0
N1;7;1234567;0.0;1665733;0.0
N1;7;1234567;0.0;1666500;0.0
N1;7;1234567;0.0;1667265;0.0
N1;7;1234567;0.0;1668033;0.0
N1;7;1234567;0.0;1668803;0.0
N1;7;1234567;0.0;1669573;0.0
N1;7;1234567;0.0;1670341;0.0
N1;7;1234567;0.0;1671109;0.0
N1;7;1234567;0.0;1671878;0.0
N1;7;1234567;0.0;1672650;0.0
N1;7;1234567;0.0;1673426;0.0
N1;7;1234567;0.0;1674201;0.0
N1;7;1234567;0.0;1674971;0.0
N1;7;1234567;0.0;1675743;0.0
N1;7;1234567;0.0;1676519;0.0
N1;7;1234567;0.0;1677295;0.0
N1;7;1234567;0.0;1678068;0.0
